m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1,5,"2,3,5",2^3 * 3^1 * 5^1,0,7,
2,5,"2,3,5",2^4 * 3^2 * 5^1,0,7,
3,5,"2,3,5,7",2^3 * 3^2 * 5^1 * 7^1,1,,
4,5,"2,3,5,7",2^6 * 3^1 * 5^1 * 7^1,1,,
5,5,"2,3,5,7",2^4 * 3^3 * 5^1 * 7^1,1,,
6,5,"2,3,5,7",2^5 * 3^3 * 5^1 * 7^1,1,,
