m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1,2,2,2^1,0,"3,5",
2,2,"2,3",2^1 * 3^1,0,5,
3,2,"2,3",2^2 * 3^1,0,5,
4,2,"2,5",2^2 * 5^1,0,3,
5,2,"2,3,5",2^1 * 3^1 * 5^1,1,,
8,2,"2,3",2^3 * 3^2,0,5,
9,2,"2,3,5",2^1 * 3^2 * 5^1,1,,
15,2,"2,3,5",2^4 * 3^1 * 5^1,1,,
24,2,"2,3,5",2^3 * 3^1 * 5^2,1,,
80,2,"2,3,5",2^4 * 3^4 * 5^1,1,,
