m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31,37,41,43,47,53,59",
81,2,"2,3,41",2^1 * 3^4 * 41^1,0,"5,7,11,13,17,19,23,29,31,37,43,47,53,59",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53,59",
85,2,"2,5,17,43",2^1 * 5^1 * 17^1 * 43^1,0,"3,7,11,13,19,23,29,31,37,41,47,53,59",
86,2,"2,3,29,43",2^1 * 3^1 * 29^1 * 43^1,0,"5,7,11,13,17,19,23,31,37,41,47,53,59",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31,37,41,43,47,53,59",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53,59",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31,37,41,43,47,53,59",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29,37,41,43,47,53,59",
93,2,"2,3,31,47",2^1 * 3^1 * 31^1 * 47^1,0,"5,7,11,13,17,19,23,29,37,41,43,53,59",
94,2,"2,5,19,47",2^1 * 5^1 * 19^1 * 47^1,0,"3,7,11,13,17,23,29,31,37,41,43,53,59",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37,41,43,47,53,59",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31,37,41,43,47,53,59",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31,37,41,43,47,53,59",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53,59",
105,2,"2,3,5,7,53",2^1 * 3^1 * 5^1 * 7^1 * 53^1,0,"11,13,17,19,23,29,31,37,41,43,47,59",
110,2,"2,3,5,11,37",2^1 * 3^1 * 5^1 * 11^1 * 37^1,0,"7,13,17,19,23,29,31,41,43,47,53,59",
111,2,"2,3,7,37",2^4 * 3^1 * 7^1 * 37^1,0,"5,11,13,17,19,23,29,31,41,43,47,53,59",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31,37,41,43,47,53,59",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31,37,41,43,47,53,59",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31,37,41,43,47,53,59",
117,2,"2,3,13,59",2^1 * 3^2 * 13^1 * 59^1,0,"5,7,11,17,19,23,29,31,37,41,43,47,53",
118,2,"2,7,17,59",2^1 * 7^1 * 17^1 * 59^1,0,"3,5,11,13,19,23,29,31,37,41,43,47,53",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53,59",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31,37,41,43,47,53,59",
123,2,"2,3,31,41",2^2 * 3^1 * 31^1 * 41^1,0,"5,7,11,13,17,19,23,29,37,43,47,53,59",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29,37,41,43,47,53,59",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31,37,41,43,47,53,59",
128,2,"2,3,43",2^7 * 3^1 * 43^1,0,"5,7,11,13,17,19,23,29,31,37,41,47,53,59",
129,2,"2,3,5,13,43",2^1 * 3^1 * 5^1 * 13^1 * 43^1,0,"7,11,17,19,23,29,31,37,41,47,53,59",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31,37,41,43,47,53,59",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43,47,53,59",
140,2,"2,3,5,7,47",2^2 * 3^1 * 5^1 * 7^1 * 47^1,0,"11,13,17,19,23,29,31,37,41,43,53,59",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43,47,53,59",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37,41,43,47,53,59",
147,2,"2,3,7,37",2^2 * 3^1 * 7^2 * 37^1,0,"5,11,13,17,19,23,29,31,41,43,47,53,59",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43,47,53,59",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31,37,41,43,47,53,59",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29,37,41,43,47,53,59",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29,37,41,43,47,53,59",
159,2,"2,3,5,53",2^5 * 3^1 * 5^1 * 53^1,0,"7,11,13,17,19,23,29,31,37,41,43,47,59",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31,37,41,43,47,53,59",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31,37,41,43,47,53,59",
164,2,"2,3,5,11,41",2^2 * 3^1 * 5^1 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43,47,53,59",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31,37,41,43,47,53,59",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31,37,41,43,47,53,59",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31,37,41,43,47,53,59",
171,2,"2,3,19,43",2^2 * 3^2 * 19^1 * 43^1,0,"5,7,11,13,17,23,29,31,37,41,47,53,59",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43,47,53,59",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37,41,43,47,53,59",
176,2,"2,3,11,59",2^4 * 3^1 * 11^1 * 59^1,0,"5,7,13,17,19,23,29,31,37,41,43,47,53",
184,2,"2,5,23,37",2^3 * 5^1 * 23^1 * 37^1,0,"3,7,11,13,17,19,29,31,41,43,47,53,59",
185,2,"2,3,5,31,37",2^1 * 3^1 * 5^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,29,41,43,47,53,59",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37,41,43,47,53,59",
187,2,"2,11,17,47",2^2 * 11^1 * 17^1 * 47^1,0,"3,5,7,13,19,23,29,31,37,41,43,53,59",
188,2,"2,3,7,47",2^2 * 3^3 * 7^1 * 47^1,0,"5,11,13,17,19,23,29,31,37,41,43,53,59",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43,47,53,59",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53,59",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31,37,41,43,47,53,59",
204,2,"2,3,5,17,41",2^2 * 3^1 * 5^1 * 17^1 * 41^1,0,"7,11,13,19,23,29,31,37,43,47,53,59",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31,37,41,43,47,53,59",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31,37,41,43,47,53,59",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47,53,59",
215,2,"2,3,5,43",2^3 * 3^3 * 5^1 * 43^1,0,"7,11,13,17,19,23,29,31,37,41,47,53,59",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43,47,53,59",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31,37,41,43,47,53,59",
221,2,"2,3,13,17,37",2^1 * 3^1 * 13^1 * 17^1 * 37^1,0,"5,7,11,19,23,29,31,41,43,47,53,59",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31,37,41,43,47,53,59",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31,37,41,43,47,53,59",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37,41,43,47,53,59",
234,2,"2,3,5,13,47",2^1 * 3^2 * 5^1 * 13^1 * 47^1,0,"7,11,17,19,23,29,31,37,41,43,53,59",
235,2,"2,5,47,59",2^2 * 5^1 * 47^1 * 59^1,0,"3,7,11,13,17,19,23,29,31,37,41,43,53",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31,37,41,43,47,53,59",
245,2,"2,3,5,7,41",2^1 * 3^1 * 5^1 * 7^2 * 41^1,0,"11,13,17,19,23,29,31,37,43,47,53,59",
246,2,"2,3,13,19,41",2^1 * 3^1 * 13^1 * 19^1 * 41^1,0,"5,7,11,17,23,29,31,37,43,47,53,59",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29,37,41,43,47,53,59",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31,37,41,43,47,53,59",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37,41,43,47,53,59",
258,2,"2,3,7,37,43",2^1 * 3^1 * 7^1 * 37^1 * 43^1,0,"5,11,13,17,19,23,29,31,41,47,53,59",
259,2,"2,5,7,13,37",2^2 * 5^1 * 7^1 * 13^1 * 37^1,0,"3,11,17,19,23,29,31,41,43,47,53,59",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31,37,41,43,47,53,59",
264,2,"2,3,5,11,53",2^3 * 3^1 * 5^1 * 11^1 * 53^1,0,"7,13,17,19,23,29,31,37,41,43,47,59",
265,2,"2,5,7,19,53",2^1 * 5^1 * 7^1 * 19^1 * 53^1,0,"3,11,13,17,23,29,31,37,41,43,47,59",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43,47,53,59",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43,47,53,59",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43,47,53,59",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37,41,43,47,53,59",
286,2,"2,7,11,13,41",2^1 * 7^1 * 11^1 * 13^1 * 41^1,0,"3,5,17,19,23,29,31,37,43,47,53,59",
287,2,"2,3,7,41",2^5 * 3^2 * 7^1 * 41^1,0,"5,11,13,17,19,23,29,31,37,43,47,53,59",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31,37,41,43,47,53,59",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31,37,41,43,47,53,59",
294,2,"2,3,5,7,59",2^1 * 3^1 * 5^1 * 7^2 * 59^1,0,"11,13,17,19,23,29,31,37,41,43,47,53",
295,2,"2,5,37,59",2^3 * 5^1 * 37^1 * 59^1,0,"3,7,11,13,17,19,23,29,31,41,43,47,53",
296,2,"2,3,11,37",2^3 * 3^3 * 11^1 * 37^1,0,"5,7,13,17,19,23,29,31,41,43,47,53,59",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31,37,41,43,47,53,59",
300,2,"2,3,5,7,43",2^2 * 3^1 * 5^2 * 7^1 * 43^1,0,"11,13,17,19,23,29,31,37,41,47,53,59",
318,2,"2,3,11,29,53",2^1 * 3^1 * 11^1 * 29^1 * 53^1,0,"5,7,13,17,19,23,31,37,41,43,47,59",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31,37,41,43,47,53,59",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31,37,41,43,47,53,59",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37,41,43,47,53,59",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41,43,47,53,59",
328,2,"2,7,41,47",2^3 * 7^1 * 41^1 * 47^1,0,"3,5,11,13,17,19,23,29,31,37,43,53,59",
329,2,"2,3,5,7,11,47",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 47^1,0,"13,17,19,23,29,31,37,41,43,53,59",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29,37,41,43,47,53,59",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37,41,43,47,53,59",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31,37,41,43,47,53,59",
343,2,"2,7,43",2^3 * 7^3 * 43^1,0,"3,5,11,13,17,19,23,29,31,37,41,47,53,59",
344,2,"2,3,5,23,43",2^3 * 3^1 * 5^1 * 23^1 * 43^1,0,"7,11,13,17,19,29,31,37,41,47,53,59",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53,59",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37,41,43,47,53,59",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31,37,41,43,47,53,59",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31,37,41,43,47,53,59",
368,2,"2,3,23,41",2^4 * 3^2 * 23^1 * 41^1,0,"5,7,11,13,17,19,29,31,37,43,47,53,59",
369,2,"2,3,5,37,41",2^1 * 3^2 * 5^1 * 37^1 * 41^1,0,"7,11,13,17,19,23,29,31,43,47,53,59",
370,2,"2,5,7,37,53",2^1 * 5^1 * 7^1 * 37^1 * 53^1,0,"3,11,13,17,19,23,29,31,41,43,47,59",
371,2,"2,3,7,31,53",2^2 * 3^1 * 7^1 * 31^1 * 53^1,0,"5,11,13,17,19,23,29,37,41,43,47,59",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31,37,41,43,47,53,59",
375,2,"2,3,5,47",2^3 * 3^1 * 5^3 * 47^1,0,"7,11,13,17,19,23,29,31,37,41,43,53,59",
376,2,"2,13,29,47",2^3 * 13^1 * 29^1 * 47^1,0,"3,5,7,11,17,19,23,31,37,41,43,53,59",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31,37,41,43,47,53,59",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53,59",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37,41,43,47,53,59",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31,37,41,43,47,53,59",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31,37,41,43,47,53,59",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43,47,53,59",
406,2,"2,7,11,29,37",2^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"3,5,13,17,19,23,31,41,43,47,53,59",
407,2,"2,3,11,17,37",2^3 * 3^1 * 11^1 * 17^1 * 37^1,0,"5,7,13,19,23,29,31,41,43,47,53,59",
413,2,"2,3,7,23,59",2^1 * 3^2 * 7^1 * 23^1 * 59^1,0,"5,11,13,17,19,29,31,37,41,43,47,53",
423,2,"2,3,47,53",2^3 * 3^2 * 47^1 * 53^1,0,"5,7,11,13,17,19,23,29,31,37,41,43,59",
424,2,"2,5,17,53",2^3 * 5^2 * 17^1 * 53^1,0,"3,7,11,13,19,23,29,31,37,41,43,47,59",
429,2,"2,3,5,11,13,43",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 43^1,0,"7,17,19,23,29,31,37,41,47,53,59",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23,37,41,43,47,53,59",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53,59",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31,37,41,43,47,53,59",
450,2,"2,3,5,11,41",2^1 * 3^2 * 5^2 * 11^1 * 41^1,0,"7,13,17,19,23,29,31,37,43,47,53,59",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31,37,41,43,47,53,59",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31,37,41,43,47,53,59",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43,47,53,59",
472,2,"2,11,43,59",2^3 * 11^1 * 43^1 * 59^1,0,"3,5,7,13,17,19,23,29,31,37,41,47,53",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31,37,41,43,47,53,59",
476,2,"2,3,7,17,53",2^2 * 3^2 * 7^1 * 17^1 * 53^1,0,"5,11,13,19,23,29,31,37,41,43,47,59",
480,2,"2,3,5,13,37",2^5 * 3^1 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31,41,43,47,53,59",
