m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1,4,"2,3",2^3 * 3^1,0,"5,7",
2,4,"2,3,5",2^3 * 3^1 * 5^1,0,7,
3,4,"2,3,5",2^3 * 3^2 * 5^1,0,7,
4,4,"2,3,5,7",2^3 * 3^1 * 5^1 * 7^1,1,,
5,4,"2,3,5,7",2^4 * 3^1 * 5^1 * 7^1,1,,
6,4,"2,3,7",2^4 * 3^3 * 7^1,0,5,
7,4,"2,3,5,7",2^4 * 3^2 * 5^1 * 7^1,1,,
