m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
48,4,"2,3,5,7,17",2^5 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43,47",
49,4,"2,3,5,7,13,17",2^3 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31,37,41,43,47",
54,4,"2,3,5,7,11,19",2^4 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47",
55,4,"2,3,5,7,11,19,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31,37,41,43,47",
62,4,"2,3,5,7,13,31",2^7 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37,41,43,47",
63,4,"2,3,5,7,11,13",2^7 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43,47",
74,4,"2,3,5,7,11,19,37",2^3 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1 * 37^1,0,"13,17,23,29,31,41,43,47",
75,4,"2,3,5,7,11,13,19",2^3 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41,43,47",
84,4,"2,3,5,7,17,29,43",2^3 * 3^2 * 5^1 * 7^1 * 17^1 * 29^1 * 43^1,0,"11,13,19,23,31,37,41,47",
85,4,"2,3,5,11,17,29,43",2^4 * 3^1 * 5^1 * 11^1 * 17^1 * 29^1 * 43^1,0,"7,13,19,23,31,37,41,47",
90,4,"2,3,5,7,13,23,31",2^3 * 3^3 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"11,17,19,29,37,41,43,47",
91,4,"2,3,7,13,23,31,47",2^3 * 3^1 * 7^1 * 13^1 * 23^1 * 31^1 * 47^1,0,"5,11,17,19,29,37,41,43",
92,4,"2,3,5,19,23,31,47",2^3 * 3^1 * 5^1 * 19^1 * 23^1 * 31^1 * 47^1,0,"7,11,13,17,29,37,41,43",
93,4,"2,3,5,19,31,47",2^6 * 3^2 * 5^1 * 19^1 * 31^1 * 47^1,0,"7,11,13,17,23,29,37,41,43",
114,4,"2,3,5,13,19,23,29",2^3 * 3^3 * 5^1 * 13^1 * 19^1 * 23^1 * 29^1,0,"7,11,17,31,37,41,43,47",
123,4,"2,3,5,7,31,41",2^3 * 3^3 * 5^3 * 7^1 * 31^1 * 41^1,0,"11,13,17,19,23,29,37,43,47",
152,4,"2,3,5,7,11,17,19,31",2^4 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 31^1,0,"13,23,29,37,41,43,47",
153,4,"2,3,5,7,11,13,17,31",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 31^1,0,"19,23,29,37,41,43,47",
168,4,"2,3,5,7,13,17,19",2^4 * 3^3 * 5^1 * 7^1 * 13^2 * 17^1 * 19^1,0,"11,23,29,31,37,41,43,47",
169,4,"2,3,5,13,17,19,43",2^3 * 3^2 * 5^1 * 13^2 * 17^1 * 19^1 * 43^1,0,"7,11,23,29,31,37,41,47",
184,4,"2,3,5,11,17,23,31,37",2^4 * 3^1 * 5^1 * 11^1 * 17^1 * 23^1 * 31^1 * 37^1,0,"7,13,19,29,41,43,47",
185,4,"2,3,5,11,17,31,37,47",2^3 * 3^1 * 5^1 * 11^1 * 17^1 * 31^1 * 37^1 * 47^1,0,"7,13,19,23,29,41,43",
186,4,"2,3,7,11,17,31,47",2^3 * 3^4 * 7^1 * 11^1 * 17^1 * 31^1 * 47^1,0,"5,13,19,23,29,37,41,43",
187,4,"2,3,5,7,11,17,19,47",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 47^1,0,"13,23,29,31,37,41,43",
207,4,"2,3,5,7,11,13,19,23",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1,0,"17,29,31,37,41,43,47",
245,4,"2,3,5,7,13,19,31,41",2^4 * 3^1 * 5^1 * 7^2 * 13^1 * 19^1 * 31^1 * 41^1,0,"11,17,23,29,37,43,47",
258,4,"2,3,5,7,13,29,37,43",2^3 * 3^3 * 5^1 * 7^1 * 13^1 * 29^1 * 37^1 * 43^1,0,"11,17,19,23,31,41,47",
285,4,"2,3,5,7,11,13,19,41",2^6 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 41^1,0,"17,23,29,31,37,43,47",
286,4,"2,3,7,11,13,17,41",2^6 * 3^2 * 7^1 * 11^1 * 13^1 * 17^2 * 41^1,0,"5,19,23,29,31,37,43,47",
287,4,"2,3,5,7,17,29,41",2^6 * 3^2 * 5^1 * 7^1 * 17^2 * 29^1 * 41^1,0,"11,13,19,23,31,37,43,47",
322,4,"2,3,5,7,13,17,19,23",2^3 * 3^4 * 5^2 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1,0,"11,29,31,37,41,43,47",
340,4,"2,3,5,7,11,17,19,31",2^3 * 3^2 * 5^1 * 7^3 * 11^1 * 17^1 * 19^1 * 31^1,0,"13,23,29,37,41,43,47",
341,4,"2,3,7,11,19,31,43",2^4 * 3^2 * 7^3 * 11^1 * 19^1 * 31^1 * 43^1,0,"5,13,17,23,29,37,41,47",
342,4,"2,3,5,7,19,23,43",2^4 * 3^3 * 5^1 * 7^3 * 19^1 * 23^1 * 43^1,0,"11,13,17,29,31,37,41,47",
374,4,"2,3,5,11,13,17,29,47",2^4 * 3^1 * 5^3 * 11^1 * 13^1 * 17^1 * 29^1 * 47^1,0,"7,19,23,31,37,41,43",
375,4,"2,3,5,7,13,29,47",2^4 * 3^4 * 5^3 * 7^1 * 13^1 * 29^1 * 47^1,0,"11,17,19,23,31,37,41,43",
405,4,"2,3,5,7,11,17,29,37",2^4 * 3^5 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1 * 37^1,0,"13,19,23,31,41,43,47",
492,4,"2,3,5,11,13,17,19,29,41",2^3 * 3^3 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 29^1 * 41^1,0,"7,23,31,37,43,47",
493,4,"2,3,5,11,13,17,19,29,31",2^5 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 29^1 * 31^1,0,"7,23,37,41,43,47",
558,4,"2,3,5,7,11,13,17,31,43",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 31^1 * 43^1,0,"19,23,29,37,41,47",
702,4,"2,3,5,11,13,19,37,47",2^7 * 3^4 * 5^1 * 11^1 * 13^1 * 19^1 * 37^1 * 47^1,0,"7,17,23,29,31,41,43",
986,4,"2,3,7,13,17,19,23,29,43,47",2^3 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 23^1 * 29^1 * 43^1 * 47^1,0,"5,11,31,37,41",
987,4,"2,3,5,7,11,13,19,23,43,47",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 23^1 * 43^1 * 47^1,0,"17,29,31,37,41",
1023,4,"2,3,5,11,19,31,41",2^11 * 3^4 * 5^2 * 11^1 * 19^1 * 31^1 * 41^1,0,"7,13,17,23,29,37,43,47",
1330,4,"2,3,5,7,11,19,31,37,43",2^3 * 3^2 * 5^1 * 7^1 * 11^3 * 19^1 * 31^1 * 37^1 * 43^1,0,"13,17,23,29,41,47",
1331,4,"2,3,11,23,29,31,37,43",2^3 * 3^2 * 11^3 * 23^1 * 29^1 * 31^1 * 37^1 * 43^1,0,"5,7,13,17,19,41,47",
1517,4,"2,3,5,7,11,19,23,31,37,41",2^5 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 31^1 * 37^1 * 41^1,0,"13,17,29,43,47",
1518,4,"2,3,5,7,11,13,19,23,31",2^5 * 3^3 * 5^1 * 7^2 * 11^1 * 13^2 * 19^1 * 23^1 * 31^1,0,"17,29,37,41,43,47",
1680,4,"2,3,5,7,11,17,29,41",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1 * 29^2 * 41^2,0,"13,19,23,31,37,43,47",
2106,4,"2,3,7,13,17,19,31,37,43",2^3 * 3^5 * 7^2 * 13^1 * 17^1 * 19^1 * 31^1 * 37^1 * 43^1,0,"5,11,23,29,41,47",
5289,4,"2,3,5,7,11,13,23,37,41,43",2^3 * 3^4 * 5^1 * 7^2 * 11^1 * 13^1 * 23^2 * 37^1 * 41^1 * 43^1,0,"17,19,29,31,47",
10878,4,"2,3,5,7,11,13,17,23,31,37,43",2^8 * 3^4 * 5^1 * 7^2 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1 * 37^1 * 43^1,0,"19,29,41,47",
17575,4,"2,3,5,7,11,13,17,19,31,37,47",2^4 * 3^4 * 5^2 * 7^1 * 11^1 * 13^3 * 17^1 * 19^1 * 31^1 * 37^1 * 47^1,0,"23,29,41,43",
