m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
44,2,"2,3,5,11",2^2 * 3^2 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37",
45,2,"2,3,5,23",2^1 * 3^2 * 5^1 * 23^1,0,"7,11,13,17,19,29,31,37",
48,2,"2,3,7",2^4 * 3^1 * 7^2,0,"5,11,13,17,19,23,29,31,37",
49,2,"2,5,7",2^1 * 5^2 * 7^2,0,"3,11,13,17,19,23,29,31,37",
50,2,"2,3,5,17",2^1 * 3^1 * 5^2 * 17^1,0,"7,11,13,19,23,29,31,37",
51,2,"2,3,13,17",2^2 * 3^1 * 13^1 * 17^1,0,"5,7,11,19,23,29,31,37",
54,2,"2,3,5,11",2^1 * 3^3 * 5^1 * 11^1,0,"7,13,17,19,23,29,31,37",
55,2,"2,5,7,11",2^3 * 5^1 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37",
56,2,"2,3,7,19",2^3 * 3^1 * 7^1 * 19^1,0,"5,11,13,17,23,29,31,37",
57,2,"2,3,19,29",2^1 * 3^1 * 19^1 * 29^1,0,"5,7,11,13,17,23,31,37",
62,2,"2,3,7,31",2^1 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37",
63,2,"2,3,7",2^6 * 3^2 * 7^1,0,"5,11,13,17,19,23,29,31,37",
64,2,"2,5,13",2^6 * 5^1 * 13^1,0,"3,7,11,17,19,23,29,31,37",
65,2,"2,3,5,11,13",2^1 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37",
68,2,"2,3,17,23",2^2 * 3^1 * 17^1 * 23^1,0,"5,7,11,13,19,29,31,37",
69,2,"2,3,5,7,23",2^1 * 3^1 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37",
74,2,"2,3,5,37",2^1 * 3^1 * 5^2 * 37^1,0,"7,11,13,17,19,23,29,31",
75,2,"2,3,5,19",2^2 * 3^1 * 5^2 * 19^1,0,"7,11,13,17,23,29,31,37",
76,2,"2,7,11,19",2^2 * 7^1 * 11^1 * 19^1,0,"3,5,13,17,23,29,31,37",
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17,19,23,29,31,37",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31,37",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31,37",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31,37",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29,37",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31,37",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31,37",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37",
110,2,"2,3,5,11,37",2^1 * 3^1 * 5^1 * 11^1 * 37^1,0,"7,13,17,19,23,29,31",
111,2,"2,3,7,37",2^4 * 3^1 * 7^1 * 37^1,0,"5,11,13,17,19,23,29,31",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31,37",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31,37",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31,37",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31,37",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29,37",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31,37",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31,37",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31,37",
147,2,"2,3,7,37",2^2 * 3^1 * 7^2 * 37^1,0,"5,11,13,17,19,23,29,31",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31,37",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29,37",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29,37",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31,37",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31,37",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31,37",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31,37",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31,37",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31,37",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31,37",
184,2,"2,5,23,37",2^3 * 5^1 * 23^1 * 37^1,0,"3,7,11,13,17,19,29,31",
185,2,"2,3,5,31,37",2^1 * 3^1 * 5^1 * 31^1 * 37^1,0,"7,11,13,17,19,23,29",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31,37",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31,37",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31,37",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31,37",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31,37",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31,37",
221,2,"2,3,13,17,37",2^1 * 3^1 * 13^1 * 17^1 * 37^1,0,"5,7,11,19,23,29,31",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31,37",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31,37",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31,37",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31,37",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29,37",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31,37",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31,37",
259,2,"2,5,7,13,37",2^2 * 5^1 * 7^1 * 13^1 * 37^1,0,"3,11,17,19,23,29,31",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31,37",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31,37",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31,37",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29,37",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31,37",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31,37",
296,2,"2,3,11,37",2^3 * 3^3 * 11^1 * 37^1,0,"5,7,13,17,19,23,29,31",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31,37",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31,37",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31,37",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31,37",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29,37",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31,37",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31,37",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31,37",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31,37",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31,37",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31,37",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31,37",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31,37",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31,37",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37",
406,2,"2,7,11,29,37",2^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"3,5,13,17,19,23,31",
407,2,"2,3,11,17,37",2^3 * 3^1 * 11^1 * 17^1 * 37^1,0,"5,7,13,19,23,29,31",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23,37",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31,37",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31,37",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31,37",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31,37",
480,2,"2,3,5,13,37",2^5 * 3^1 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31",
483,2,"2,3,7,11,23",2^2 * 3^1 * 7^1 * 11^2 * 23^1,0,"5,13,17,19,29,31,37",
493,2,"2,13,17,19,29",2^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"3,5,7,11,23,31,37",
494,2,"2,3,5,11,13,19",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31,37",
495,2,"2,3,5,11,31",2^4 * 3^2 * 5^1 * 11^1 * 31^1,0,"7,13,17,19,23,29,37",
506,2,"2,3,11,13,23",2^1 * 3^1 * 11^1 * 13^2 * 23^1,0,"5,7,17,19,29,31,37",
512,2,"2,3,19",2^9 * 3^3 * 19^1,0,"5,7,11,13,17,23,29,31,37",
527,2,"2,3,11,17,31",2^4 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29,37",
528,2,"2,3,11,23",2^4 * 3^1 * 11^1 * 23^2,0,"5,7,13,17,19,29,31,37",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31,37",
550,2,"2,5,11,19,29",2^1 * 5^2 * 11^1 * 19^1 * 29^1,0,"3,7,13,17,23,31,37",
551,2,"2,3,19,23,29",2^3 * 3^1 * 19^1 * 23^1 * 29^1,0,"5,7,11,13,17,31,37",
560,2,"2,3,5,7,11,17",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37",
575,2,"2,3,5,23",2^6 * 3^2 * 5^2 * 23^1,0,"7,11,13,17,19,29,31,37",
588,2,"2,3,7,19,31",2^2 * 3^1 * 7^2 * 19^1 * 31^1,0,"5,11,13,17,23,29,37",
594,2,"2,3,5,7,11,17",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37",
608,2,"2,3,7,19,29",2^5 * 3^1 * 7^1 * 19^1 * 29^1,0,"5,11,13,17,23,31,37",
620,2,"2,3,5,23,31",2^2 * 3^3 * 5^1 * 23^1 * 31^1,0,"7,11,13,17,19,29,37",
624,2,"2,3,5,13",2^4 * 3^1 * 5^4 * 13^1,0,"7,11,17,19,23,29,31,37",
629,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^1 * 17^1 * 37^1,0,"11,13,19,23,29,31",
637,2,"2,7,11,13,29",2^1 * 7^2 * 11^1 * 13^1 * 29^1,0,"3,5,17,19,23,31,37",
650,2,"2,3,5,7,13,31",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29,37",
665,2,"2,3,5,7,19,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 37^1,0,"11,13,17,23,29,31",
666,2,"2,3,23,29,37",2^1 * 3^2 * 23^1 * 29^1 * 37^1,0,"5,7,11,13,17,19,31",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17,19,23,29,31,37",
702,2,"2,3,13,19,37",2^1 * 3^3 * 13^1 * 19^1 * 37^1,0,"5,7,11,17,23,29,31",
703,2,"2,11,19,37",2^6 * 11^1 * 19^1 * 37^1,0,"3,5,7,13,17,23,29,31",
713,2,"2,3,7,17,23,31",2^1 * 3^1 * 7^1 * 17^1 * 23^1 * 31^1,0,"5,11,13,19,29,37",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37",
725,2,"2,3,5,11,29",2^1 * 3^1 * 5^2 * 11^2 * 29^1,0,"7,13,17,19,23,31,37",
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17,19,23,29,31,37",
735,2,"2,3,5,7,23",2^5 * 3^1 * 5^1 * 7^2 * 23^1,0,"11,13,17,19,29,31,37",
740,2,"2,3,5,13,19,37",2^2 * 3^1 * 5^1 * 13^1 * 19^1 * 37^1,0,"7,11,17,23,29,31",
759,2,"2,3,5,11,19,23",2^3 * 3^1 * 5^1 * 11^1 * 19^1 * 23^1,0,"7,13,17,29,31,37",
782,2,"2,3,17,23,29",2^1 * 3^3 * 17^1 * 23^1 * 29^1,0,"5,7,11,13,19,31,37",
783,2,"2,3,7,29",2^4 * 3^3 * 7^2 * 29^1,0,"5,11,13,17,19,23,31,37",
805,2,"2,5,7,13,23,31",2^1 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"3,11,17,19,29,37",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11,19,23,29,31,37",
836,2,"2,3,11,19,31",2^2 * 3^3 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29,37",
840,2,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^2,0,"11,13,17,19,23,31,37",
850,2,"2,5,17,23,37",2^1 * 5^2 * 17^1 * 23^1 * 37^1,0,"3,7,11,13,19,29,31",
867,2,"2,3,7,17,31",2^2 * 3^1 * 7^1 * 17^2 * 31^1,0,"5,11,13,19,23,29,37",
874,2,"2,5,7,19,23",2^1 * 5^3 * 7^1 * 19^1 * 23^1,0,"3,11,13,17,29,31,37",
896,2,"2,3,7,13,23",2^7 * 3^1 * 7^1 * 13^1 * 23^1,0,"5,11,17,19,29,31,37",
899,2,"2,3,5,29,31",2^2 * 3^2 * 5^2 * 29^1 * 31^1,0,"7,11,13,17,19,23,37",
924,2,"2,3,5,7,11,37",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31",
930,2,"2,3,5,7,19,31",2^1 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1,0,"11,13,17,23,29,37",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31,37",
960,2,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^2,0,"7,11,13,17,19,23,29,37",
961,2,"2,13,31,37",2^1 * 13^1 * 31^2 * 37^1,0,"3,5,7,11,17,19,23,29",
968,2,"2,3,11,17,19",2^3 * 3^1 * 11^2 * 17^1 * 19^1,0,"5,7,13,23,29,31,37",
999,2,"2,3,5,37",2^3 * 3^3 * 5^3 * 37^1,0,"7,11,13,17,19,23,29,31",
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17,19,23,29,31,37",
1014,2,"2,3,5,7,13,29",2^1 * 3^1 * 5^1 * 7^1 * 13^2 * 29^1,0,"11,17,19,23,31,37",
1023,2,"2,3,11,31",2^10 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29,37",
1035,2,"2,3,5,7,23,37",2^2 * 3^2 * 5^1 * 7^1 * 23^1 * 37^1,0,"11,13,17,19,29,31",
1044,2,"2,3,5,11,19,29",2^2 * 3^2 * 5^1 * 11^1 * 19^1 * 29^1,0,"7,13,17,23,31,37",
1053,2,"2,3,13,17,31",2^1 * 3^4 * 13^1 * 17^1 * 31^1,0,"5,7,11,19,23,29,37",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13,19,23,29,31,37",
1104,2,"2,3,5,13,17,23",2^4 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31,37",
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,"13,19,23,29,31,37",
1183,2,"2,7,13,37",2^5 * 7^1 * 13^2 * 37^1,0,"3,5,11,17,19,23,29,31",
1196,2,"2,3,7,13,19,23",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 23^1,0,"5,11,17,29,31,37",
1209,2,"2,3,5,11,13,31",2^1 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1,0,"7,17,19,23,29,37",
1215,2,"2,3,5,19",2^6 * 3^5 * 5^1 * 19^1,0,"7,11,13,17,23,29,31,37",
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31,37",
1275,2,"2,3,5,11,17,29",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 29^1,0,"7,13,19,23,31,37",
1287,2,"2,3,7,11,13,23",2^3 * 3^2 * 7^1 * 11^1 * 13^1 * 23^1,0,"5,17,19,29,31,37",
1295,2,"2,3,5,7,37",2^4 * 3^4 * 5^1 * 7^1 * 37^1,0,"11,13,17,19,23,29,31",
1330,2,"2,5,7,11,19",2^1 * 5^1 * 7^1 * 11^3 * 19^1,0,"3,13,17,23,29,31,37",
1331,2,"2,3,11,37",2^2 * 3^2 * 11^3 * 37^1,0,"5,7,13,17,19,23,29,31",
1364,2,"2,3,5,7,11,13,31",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37",
1368,2,"2,3,19,37",2^3 * 3^2 * 19^1 * 37^2,0,"5,7,11,13,17,23,29,31",
1425,2,"2,3,5,19,23,31",2^1 * 3^1 * 5^2 * 19^1 * 23^1 * 31^1,0,"7,11,13,17,29,37",
1443,2,"2,3,13,19,37",2^2 * 3^1 * 13^1 * 19^2 * 37^1,0,"5,7,11,17,23,29,31",
1444,2,"2,5,17,19",2^2 * 5^1 * 17^2 * 19^2,0,"3,7,11,13,23,29,31,37",
1449,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^2 * 7^1 * 23^1 * 29^1,0,"11,13,17,19,31,37",
1479,2,"2,3,5,17,29,37",2^3 * 3^1 * 5^1 * 17^1 * 29^1 * 37^1,0,"7,11,13,19,23,31",
1495,2,"2,5,11,13,17,23",2^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,7,19,29,31,37",
1518,2,"2,3,7,11,23,31",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1,0,"5,13,17,19,29,37",
1519,2,"2,5,7,19,31",2^4 * 5^1 * 7^2 * 19^1 * 31^1,0,"3,11,13,17,23,29,37",
1520,2,"2,3,5,13,19",2^4 * 3^2 * 5^1 * 13^2 * 19^1,0,"7,11,17,23,29,31,37",
1539,2,"2,3,5,7,11,19",2^2 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37",
1595,2,"2,3,5,7,11,19,29",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31,37",
1624,2,"2,5,7,13,29",2^3 * 5^3 * 7^1 * 13^1 * 29^1,0,"3,11,17,19,23,31,37",
1664,2,"2,3,5,13,37",2^7 * 3^2 * 5^1 * 13^1 * 37^1,0,"7,11,17,19,23,29,31",
1665,2,"2,3,5,7,17,37",2^1 * 3^2 * 5^1 * 7^2 * 17^1 * 37^1,0,"11,13,19,23,29,31",
1682,2,"2,3,11,17,29",2^1 * 3^2 * 11^1 * 17^1 * 29^2,0,"5,7,13,19,23,31,37",
