m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
58,3,"2,3,5,29,59",2^3 * 3^1 * 5^1 * 29^1 * 59^1,0,"7,11,13,17,19,23,31,37,41,43,47,53",
62,3,"2,3,7,31",2^7 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43,47,53,59",
63,3,"2,3,5,7,13",2^6 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53,59",
64,3,"2,3,5,11,13",2^7 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37,41,43,47,53,59",
68,3,"2,3,5,7,17,23",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 23^1,0,"11,13,19,29,31,37,41,43,47,53,59",
74,3,"2,3,5,19,37",2^3 * 3^1 * 5^2 * 19^1 * 37^1,0,"7,11,13,17,23,29,31,41,43,47,53,59",
75,3,"2,3,5,7,11,19",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47,53,59",
76,3,"2,3,7,11,13,19",2^3 * 3^1 * 7^1 * 11^1 * 13^1 * 19^1,0,"5,17,23,29,31,37,41,43,47,53,59",
80,3,"2,3,5,41",2^5 * 3^4 * 5^1 * 41^1,0,"7,11,13,17,19,23,29,31,37,43,47,53,59",
84,3,"2,3,5,7,17,43",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 43^1,0,"11,13,19,23,29,31,37,41,47,53,59",
85,3,"2,3,5,17,29,43",2^1 * 3^1 * 5^1 * 17^1 * 29^1 * 43^1,0,"7,11,13,19,23,31,37,41,47,53,59",
86,3,"2,3,11,29,43",2^4 * 3^1 * 11^1 * 29^1 * 43^1,0,"5,7,13,17,19,23,31,37,41,47,53,59",
90,3,"2,3,5,7,13,23",2^3 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1,0,"11,17,19,29,31,37,41,43,47,53,59",
91,3,"2,3,7,13,23,31",2^2 * 3^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"5,11,17,19,29,37,41,43,47,53,59",
92,3,"2,3,23,31,47",2^3 * 3^1 * 23^1 * 31^1 * 47^1,0,"5,7,11,13,17,19,29,37,41,43,53,59",
93,3,"2,3,5,19,31,47",2^1 * 3^1 * 5^1 * 19^1 * 31^1 * 47^1,0,"7,11,13,17,23,29,37,41,43,53,59",
94,3,"2,3,5,19,47",2^6 * 3^1 * 5^1 * 19^1 * 47^1,0,"7,11,13,17,23,29,31,37,41,43,53,59",
98,3,"2,3,5,7,11",2^3 * 3^2 * 5^2 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53,59",
104,3,"2,3,5,7,13,53",2^4 * 3^1 * 5^1 * 7^1 * 13^1 * 53^1,0,"11,17,19,23,29,31,37,41,43,47,59",
110,3,"2,3,5,7,11,37",2^5 * 3^1 * 5^1 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31,41,43,47,53,59",
114,3,"2,3,5,19,23,29",2^3 * 3^1 * 5^1 * 19^1 * 23^1 * 29^1,0,"7,11,13,17,31,37,41,43,47,53,59",
115,3,"2,3,5,13,23,29",2^2 * 3^2 * 5^1 * 13^1 * 23^1 * 29^1,0,"7,11,17,19,31,37,41,43,47,53,59",
116,3,"2,3,13,29,59",2^3 * 3^2 * 13^1 * 29^1 * 59^1,0,"5,7,11,17,19,23,31,37,41,43,47,53",
117,3,"2,3,7,13,17,59",2^1 * 3^2 * 7^1 * 13^1 * 17^1 * 59^1,0,"5,11,19,23,29,31,37,41,43,47,53",
118,3,"2,3,5,7,17,59",2^4 * 3^1 * 5^1 * 7^1 * 17^1 * 59^1,0,"11,13,19,23,29,31,37,41,43,47,53",
119,3,"2,3,5,7,11,17",2^3 * 3^1 * 5^1 * 7^1 * 11^2 * 17^1,0,"13,19,23,29,31,37,41,43,47,53,59",
123,3,"2,3,5,31,41",2^2 * 3^1 * 5^3 * 31^1 * 41^1,0,"7,11,13,17,19,23,29,37,43,47,53,59",
124,3,"2,3,5,7,31",2^3 * 3^2 * 5^3 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43,47,53,59",
128,3,"2,3,5,13,43",2^8 * 3^1 * 5^1 * 13^1 * 43^1,0,"7,11,17,19,23,29,31,37,41,47,53,59",
143,3,"2,3,5,11,13,29",2^4 * 3^2 * 5^1 * 11^1 * 13^1 * 29^1,0,"7,17,19,23,31,37,41,43,47,53,59",
152,3,"2,3,7,11,17,19",2^4 * 3^2 * 7^1 * 11^1 * 17^1 * 19^1,0,"5,13,23,29,31,37,41,43,47,53,59",
153,3,"2,3,5,7,11,17,31",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 31^1,0,"13,19,23,29,37,41,43,47,53,59",
154,3,"2,3,5,7,11,13,31",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37,41,43,47,53,59",
159,3,"2,3,5,7,23,53",2^5 * 3^1 * 5^1 * 7^1 * 23^1 * 53^1,0,"11,13,17,19,29,31,37,41,43,47,59",
160,3,"2,3,5,7,23",2^6 * 3^4 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37,41,43,47,53,59",
168,3,"2,3,5,7,13,17",2^4 * 3^1 * 5^1 * 7^1 * 13^2 * 17^1,0,"11,19,23,29,31,37,41,43,47,53,59",
169,3,"2,3,5,13,17,19",2^1 * 3^2 * 5^1 * 13^2 * 17^1 * 19^1,0,"7,11,23,29,31,37,41,43,47,53,59",
170,3,"2,3,5,17,19,43",2^3 * 3^2 * 5^1 * 17^1 * 19^1 * 43^1,0,"7,11,13,23,29,31,37,41,47,53,59",
174,3,"2,3,5,7,11,29",2^5 * 3^1 * 5^2 * 7^1 * 11^1 * 29^1,0,"13,17,19,23,31,37,41,43,47,53,59",
175,3,"2,3,5,7,11,59",2^4 * 3^1 * 5^2 * 7^1 * 11^1 * 59^1,0,"13,17,19,23,29,31,37,41,43,47,53",
184,3,"2,3,5,23,31,37",2^4 * 3^1 * 5^1 * 23^1 * 31^1 * 37^1,0,"7,11,13,17,19,29,41,43,47,53,59",
185,3,"2,3,5,11,17,31,37",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 31^1 * 37^1,0,"7,13,19,23,29,41,43,47,53,59",
186,3,"2,3,11,17,31,47",2^3 * 3^1 * 11^1 * 17^1 * 31^1 * 47^1,0,"5,7,13,19,23,29,37,41,43,53,59",
187,3,"2,3,7,11,17,47",2^2 * 3^3 * 7^1 * 11^1 * 17^1 * 47^1,0,"5,13,19,23,29,31,37,41,43,53,59",
188,3,"2,3,5,7,19,47",2^3 * 3^3 * 5^1 * 7^1 * 19^1 * 47^1,0,"11,13,17,23,29,31,37,41,43,53,59",
203,3,"2,3,5,7,17,29,41",2^2 * 3^1 * 5^1 * 7^1 * 17^1 * 29^1 * 41^1,0,"11,13,19,23,31,37,43,47,53,59",
207,3,"2,3,11,13,19,23",2^4 * 3^2 * 11^1 * 13^1 * 19^1 * 23^1,0,"5,7,17,29,31,37,41,43,47,53,59",
208,3,"2,3,5,7,11,13,19",2^5 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41,43,47,53,59",
215,3,"2,3,5,7,31,43",2^3 * 3^3 * 5^1 * 7^1 * 31^1 * 43^1,0,"11,13,17,19,23,29,37,41,47,53,59",
220,3,"2,3,5,11,13,17,37",2^3 * 3^1 * 5^1 * 11^1 * 13^1 * 17^1 * 37^1,0,"7,19,23,29,31,41,43,47,53,59",
230,3,"2,3,5,7,11,23,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1 * 29^1,0,"13,17,19,31,37,41,43,47,53,59",
234,3,"2,3,5,13,47,59",2^3 * 3^2 * 5^1 * 13^1 * 47^1 * 59^1,0,"7,11,17,19,23,29,31,37,41,43,53",
245,3,"2,3,5,7,13,19,41",2^1 * 3^1 * 5^1 * 7^2 * 13^1 * 19^1 * 41^1,0,"11,17,23,29,31,37,43,47,53,59",
246,3,"2,3,13,19,31,41",2^4 * 3^1 * 13^1 * 19^1 * 31^1 * 41^1,0,"5,7,11,17,23,29,37,43,47,53,59",
258,3,"2,3,5,7,13,37,43",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 37^1 * 43^1,0,"11,17,19,23,29,31,41,47,53,59",
259,3,"2,3,5,7,13,29,37",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 29^1 * 37^1,0,"11,17,19,23,31,41,43,47,53,59",
264,3,"2,3,5,7,11,19,53",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 53^1,0,"13,17,23,29,31,37,41,43,47,59",
285,3,"2,3,5,7,11,13,19,41",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 41^1,0,"17,23,29,31,37,43,47,53,59",
286,3,"2,3,7,11,13,41",2^6 * 3^2 * 7^1 * 11^1 * 13^1 * 41^1,0,"5,17,19,23,29,31,37,43,47,53,59",
287,3,"2,3,7,17,41",2^5 * 3^2 * 7^1 * 17^2 * 41^1,0,"5,11,13,19,23,29,31,37,43,47,53,59",
288,3,"2,3,5,17,29",2^6 * 3^2 * 5^1 * 17^2 * 29^1,0,"7,11,13,19,23,31,37,41,43,47,53,59",
294,3,"2,3,5,7,37,59",2^4 * 3^1 * 5^1 * 7^2 * 37^1 * 59^1,0,"11,13,17,19,23,29,31,41,43,47,53",
295,3,"2,3,5,11,37,59",2^3 * 3^3 * 5^1 * 11^1 * 37^1 * 59^1,0,"7,13,17,19,23,29,31,41,43,47,53",
299,3,"2,3,5,7,13,23,43",2^2 * 3^1 * 5^2 * 7^1 * 13^1 * 23^1 * 43^1,0,"11,17,19,29,31,37,41,47,53,59",
318,3,"2,3,5,11,29,53",2^7 * 3^1 * 5^1 * 11^1 * 29^1 * 53^1,0,"7,13,17,19,23,31,37,41,43,47,59",
322,3,"2,3,7,17,19,23",2^3 * 3^4 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31,37,41,43,47,53,59",
323,3,"2,3,5,13,17,19",2^2 * 3^4 * 5^2 * 13^1 * 17^1 * 19^1,0,"7,11,23,29,31,37,41,43,47,53,59",
328,3,"2,3,5,7,11,41,47",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 41^1 * 47^1,0,"13,17,19,23,29,31,37,43,53,59",
340,3,"2,3,5,11,17,19,31",2^3 * 3^2 * 5^1 * 11^1 * 17^1 * 19^1 * 31^1,0,"7,13,23,29,37,41,43,47,53,59",
341,3,"2,3,7,11,19,31",2^1 * 3^2 * 7^3 * 11^1 * 19^1 * 31^1,0,"5,13,17,23,29,37,41,43,47,53,59",
342,3,"2,3,7,19,43",2^4 * 3^2 * 7^3 * 19^1 * 43^1,0,"5,11,13,17,23,29,31,37,41,47,53,59",
343,3,"2,3,5,7,23,43",2^3 * 3^1 * 5^1 * 7^3 * 23^1 * 43^1,0,"11,13,17,19,29,31,37,41,47,53,59",
350,3,"2,3,5,7,11,13",2^6 * 3^3 * 5^2 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43,47,53,59",
368,3,"2,3,5,23,37,41",2^5 * 3^2 * 5^1 * 23^1 * 37^1 * 41^1,0,"7,11,13,17,19,29,31,43,47,53,59",
369,3,"2,3,5,7,37,41,53",2^1 * 3^2 * 5^1 * 7^1 * 37^1 * 41^1 * 53^1,0,"11,13,17,19,23,29,31,43,47,59",
370,3,"2,3,5,7,31,37,53",2^3 * 3^1 * 5^1 * 7^1 * 31^1 * 37^1 * 53^1,0,"11,13,17,19,23,29,41,43,47,59",
374,3,"2,3,5,11,17,47",2^4 * 3^1 * 5^3 * 11^1 * 17^1 * 47^1,0,"7,13,19,23,29,31,37,41,43,53,59",
375,3,"2,3,5,13,29,47",2^3 * 3^1 * 5^3 * 13^1 * 29^1 * 47^1,0,"7,11,17,19,23,31,37,41,43,53,59",
376,3,"2,3,7,13,29,47",2^4 * 3^3 * 7^1 * 13^1 * 29^1 * 47^1,0,"5,11,17,19,23,31,37,41,43,53,59",
390,3,"2,3,5,7,13,17,23",2^4 * 3^1 * 5^1 * 7^2 * 13^1 * 17^1 * 23^1,0,"11,19,29,31,37,41,43,47,53,59",
405,3,"2,3,5,7,11,29,37",2^1 * 3^4 * 5^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"13,17,19,23,31,41,43,47,53,59",
406,3,"2,3,7,11,17,29,37",2^4 * 3^1 * 7^1 * 11^1 * 17^1 * 29^1 * 37^1,0,"5,13,19,23,31,41,43,47,53,59",
423,3,"2,3,5,17,47,53",2^3 * 3^2 * 5^2 * 17^1 * 47^1 * 53^1,0,"7,11,13,19,23,29,31,37,41,43,59",
440,3,"2,3,5,7,11,13,17",2^4 * 3^2 * 5^1 * 7^2 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41,43,47,53,59",
475,3,"2,3,5,7,17,19,53",2^2 * 3^2 * 5^2 * 7^1 * 17^1 * 19^1 * 53^1,0,"11,13,23,29,31,37,41,43,47,59",
492,3,"2,3,13,17,19,29,41",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 29^1 * 41^1,0,"5,7,11,23,31,37,43,47,53,59",
493,3,"2,3,5,11,13,17,19,29",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"7,23,31,37,41,43,47,53,59",
494,3,"2,3,5,11,13,19,31",2^5 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1 * 31^1,0,"7,17,23,29,37,41,43,47,53,59",
516,3,"2,3,7,11,37,43,47",2^3 * 3^1 * 7^1 * 11^1 * 37^1 * 43^1 * 47^1,0,"5,13,17,19,23,29,31,41,53,59",
527,3,"2,3,11,17,23,31",2^4 * 3^1 * 11^1 * 17^1 * 23^2 * 31^1,0,"5,7,13,19,29,37,41,43,47,53,59",
528,3,"2,3,5,11,23,53",2^5 * 3^1 * 5^1 * 11^1 * 23^2 * 53^1,0,"7,13,17,19,29,31,37,41,43,47,59",
529,3,"2,3,5,23,53,59",2^1 * 3^2 * 5^1 * 23^2 * 53^1 * 59^1,0,"7,11,13,17,19,29,31,37,41,43,47",
530,3,"2,3,5,7,19,53,59",2^3 * 3^2 * 5^1 * 7^1 * 19^1 * 53^1 * 59^1,0,"11,13,17,23,29,31,37,41,43,47",
531,3,"2,3,7,13,19,41,59",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 41^1 * 59^1,0,"5,11,17,23,29,31,37,43,47,53",
550,3,"2,3,5,11,19,23,29",2^4 * 3^1 * 5^2 * 11^1 * 19^1 * 23^1 * 29^1,0,"7,13,17,31,37,41,43,47,53,59",
558,3,"2,3,5,7,13,31,43",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1 * 43^1,0,"11,17,19,23,29,37,41,47,53,59",
559,3,"2,3,5,7,11,13,17,43",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 43^1,0,"19,23,29,31,37,41,47,53,59",
574,3,"2,3,5,7,23,41",2^7 * 3^2 * 5^2 * 7^1 * 23^1 * 41^1,0,"11,13,17,19,29,31,37,43,47,53,59",
588,3,"2,3,5,7,19,31,59",2^3 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1 * 59^1,0,"11,13,17,23,29,37,41,43,47,53",
636,3,"2,3,7,11,13,29,53",2^3 * 3^1 * 7^2 * 11^1 * 13^1 * 29^1 * 53^1,0,"5,17,19,23,31,37,41,43,47,59",
644,3,"2,3,5,7,17,19,23,43",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1 * 43^1,0,"11,13,29,31,37,41,47,53,59",
648,3,"2,3,5,11,13,59",2^4 * 3^4 * 5^2 * 11^1 * 13^1 * 59^1,0,"7,17,19,23,29,31,37,41,43,47,53",
649,3,"2,3,5,7,11,13,31,59",2^1 * 3^1 * 5^2 * 7^1 * 11^1 * 13^1 * 31^1 * 59^1,0,"17,19,23,29,37,41,43,47,53",
665,3,"2,3,5,7,19,23,29,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 23^1 * 29^1 * 37^1,0,"11,13,17,31,41,43,47,53,59",
688,3,"2,3,5,13,23,43,53",2^5 * 3^1 * 5^1 * 13^1 * 23^1 * 43^1 * 53^1,0,"7,11,17,19,29,31,37,41,47,59",
702,3,"2,3,11,13,19,37",2^7 * 3^3 * 11^1 * 13^1 * 19^1 * 37^1,0,"5,7,17,23,29,31,41,43,47,53,59",
703,3,"2,3,5,11,19,37,47",2^6 * 3^1 * 5^1 * 11^1 * 19^1 * 37^1 * 47^1,0,"7,13,17,23,29,31,41,43,53,59",
713,3,"2,3,5,7,11,13,17,23,31",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1,0,"19,29,37,41,43,47,53,59",
740,3,"2,3,5,7,13,19,37,53",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 37^1 * 53^1,0,"11,17,23,29,31,41,43,47,59",
782,3,"2,3,7,17,23,29",2^5 * 3^3 * 7^2 * 17^1 * 23^1 * 29^1,0,"5,11,13,19,31,37,41,43,47,53,59",
798,3,"2,3,5,7,17,19,47",2^6 * 3^1 * 5^2 * 7^1 * 17^1 * 19^1 * 47^1,0,"11,13,23,29,31,37,41,43,53,59",
845,3,"2,3,5,7,11,13,47",2^1 * 3^2 * 5^1 * 7^1 * 11^2 * 13^2 * 47^1,0,"17,19,23,29,31,37,41,43,53,59",
846,3,"2,3,7,11,47,53",2^5 * 3^2 * 7^1 * 11^2 * 47^1 * 53^1,0,"5,13,17,19,23,29,31,37,41,43,59",
899,3,"2,3,5,17,29,31,53",2^2 * 3^2 * 5^2 * 17^1 * 29^1 * 31^1 * 53^1,0,"7,11,13,19,23,37,41,43,47,59",
900,3,"2,3,5,11,17,41,53",2^3 * 3^2 * 5^2 * 11^1 * 17^1 * 41^1 * 53^1,0,"7,13,19,23,29,31,37,43,47,59",
901,3,"2,3,7,11,17,41,43,53",2^1 * 3^1 * 7^1 * 11^1 * 17^1 * 41^1 * 43^1 * 53^1,0,"5,13,19,23,29,31,37,47,59",
943,3,"2,3,5,7,23,41,59",2^4 * 3^3 * 5^1 * 7^1 * 23^1 * 41^1 * 59^1,0,"11,13,17,19,29,31,37,43,47,53",
944,3,"2,3,5,7,11,43,59",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 43^1 * 59^1,0,"13,17,19,23,29,31,37,41,47,53",
960,3,"2,3,5,13,31,37",2^7 * 3^1 * 5^1 * 13^1 * 31^2 * 37^1,0,"7,11,17,19,23,29,41,43,47,53,59",
986,3,"2,3,7,13,17,19,29,47",2^3 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1 * 47^1,0,"5,11,23,31,37,41,43,53,59",
987,3,"2,3,7,13,19,23,43,47",2^2 * 3^1 * 7^1 * 13^1 * 19^1 * 23^1 * 43^1 * 47^1,0,"5,11,17,29,31,37,41,53,59",
988,3,"2,3,5,11,13,19,23,43",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1 * 23^1 * 43^1,0,"7,17,29,31,37,41,47,53,59",
999,3,"2,3,5,7,11,13,37",2^3 * 3^3 * 5^3 * 7^1 * 11^1 * 13^1 * 37^1,0,"17,19,23,29,31,41,43,47,53,59",
1023,3,"2,3,5,11,31,41",2^10 * 3^1 * 5^2 * 11^1 * 31^1 * 41^1,0,"7,13,17,19,23,29,37,43,47,53,59",
1024,3,"2,3,5,19,41",2^11 * 3^3 * 5^2 * 19^1 * 41^1,0,"7,11,13,17,23,29,31,37,43,47,53,59",
1034,3,"2,3,5,7,11,23,37,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 23^1 * 37^1 * 47^1,0,"13,17,19,29,31,41,43,53,59",
1120,3,"2,3,5,7,11,17,19,59",2^6 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 59^1,0,"13,23,29,31,37,41,43,47,53",
