m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
44,2,"2,3,5,11",2^2 * 3^2 * 5^1 * 11^1,0,"7,13,17,19,23,29,31",
45,2,"2,3,5,23",2^1 * 3^2 * 5^1 * 23^1,0,"7,11,13,17,19,29,31",
48,2,"2,3,7",2^4 * 3^1 * 7^2,0,"5,11,13,17,19,23,29,31",
49,2,"2,5,7",2^1 * 5^2 * 7^2,0,"3,11,13,17,19,23,29,31",
50,2,"2,3,5,17",2^1 * 3^1 * 5^2 * 17^1,0,"7,11,13,19,23,29,31",
51,2,"2,3,13,17",2^2 * 3^1 * 13^1 * 17^1,0,"5,7,11,19,23,29,31",
54,2,"2,3,5,11",2^1 * 3^3 * 5^1 * 11^1,0,"7,13,17,19,23,29,31",
55,2,"2,5,7,11",2^3 * 5^1 * 7^1 * 11^1,0,"3,13,17,19,23,29,31",
56,2,"2,3,7,19",2^3 * 3^1 * 7^1 * 19^1,0,"5,11,13,17,23,29,31",
57,2,"2,3,19,29",2^1 * 3^1 * 19^1 * 29^1,0,"5,7,11,13,17,23,31",
62,2,"2,3,7,31",2^1 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29",
63,2,"2,3,7",2^6 * 3^2 * 7^1,0,"5,11,13,17,19,23,29,31",
64,2,"2,5,13",2^6 * 5^1 * 13^1,0,"3,7,11,17,19,23,29,31",
65,2,"2,3,5,11,13",2^1 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31",
68,2,"2,3,17,23",2^2 * 3^1 * 17^1 * 23^1,0,"5,7,11,13,19,29,31",
69,2,"2,3,5,7,23",2^1 * 3^1 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31",
75,2,"2,3,5,19",2^2 * 3^1 * 5^2 * 19^1,0,"7,11,13,17,23,29,31",
76,2,"2,7,11,19",2^2 * 7^1 * 11^1 * 19^1,0,"3,5,13,17,23,29,31",
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17,19,23,29,31",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17,19,23,29,31",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31",
87,2,"2,3,11,29",2^3 * 3^1 * 11^1 * 29^1,0,"5,7,13,17,19,23,31",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31",
91,2,"2,7,13,23",2^2 * 7^1 * 13^1 * 23^1,0,"3,5,11,17,19,29,31",
92,2,"2,3,23,31",2^2 * 3^1 * 23^1 * 31^1,0,"5,7,11,13,17,19,29",
95,2,"2,3,5,19",2^5 * 3^1 * 5^1 * 19^1,0,"7,11,13,17,23,29,31",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17,19,23,29,31",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17,19,23,29,31",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31",
114,2,"2,3,5,19,23",2^1 * 3^1 * 5^1 * 19^1 * 23^1,0,"7,11,13,17,29,31",
115,2,"2,5,23,29",2^2 * 5^1 * 23^1 * 29^1,0,"3,7,11,13,17,19,31",
116,2,"2,3,13,29",2^2 * 3^2 * 13^1 * 29^1,0,"5,7,11,17,19,23,31",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17,19,23,29,31",
124,2,"2,5,31",2^2 * 5^3 * 31^1,0,"3,7,11,13,17,19,23,29",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17,19,23,29,31",
132,2,"2,3,7,11,19",2^2 * 3^1 * 7^1 * 11^1 * 19^1,0,"5,13,17,23,29,31",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13,19,23,29,31",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17,19,23,29,31",
144,2,"2,3,5,29",2^4 * 3^2 * 5^1 * 29^1,0,"7,11,13,17,19,23,31",
152,2,"2,3,17,19",2^3 * 3^2 * 17^1 * 19^1,0,"5,7,11,13,23,29,31",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13,19,23,29,31",
154,2,"2,5,7,11,31",2^1 * 5^1 * 7^1 * 11^1 * 31^1,0,"3,13,17,19,23,29",
155,2,"2,3,5,13,31",2^2 * 3^1 * 5^1 * 13^1 * 31^1,0,"7,11,17,19,23,29",
160,2,"2,5,7,23",2^5 * 5^1 * 7^1 * 23^1,0,"3,11,13,17,19,29,31",
161,2,"2,3,7,23",2^1 * 3^4 * 7^1 * 23^1,0,"5,11,13,17,19,29,31",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17,19,23,29,31",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11,19,23,29,31",
170,2,"2,3,5,17,19",2^1 * 3^2 * 5^1 * 17^1 * 19^1,0,"7,11,13,23,29,31",
174,2,"2,3,5,7,29",2^1 * 3^1 * 5^2 * 7^1 * 29^1,0,"11,13,17,19,23,31",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17,19,23,29,31",
186,2,"2,3,11,17,31",2^1 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29",
189,2,"2,3,5,7,19",2^1 * 3^3 * 5^1 * 7^1 * 19^1,0,"11,13,17,23,29,31",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17,19,23,29,31",
203,2,"2,3,7,17,29",2^2 * 3^1 * 7^1 * 17^1 * 29^1,0,"5,11,13,19,23,31",
207,2,"2,3,13,23",2^4 * 3^2 * 13^1 * 23^1,0,"5,7,11,17,19,29,31",
208,2,"2,11,13,19",2^4 * 11^1 * 13^1 * 19^1,0,"3,5,7,17,23,29,31",
209,2,"2,3,5,7,11,19",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31",
216,2,"2,3,7,31",2^3 * 3^3 * 7^1 * 31^1,0,"5,11,13,17,19,23,29",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7,19,23,29,31",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17,19,23,29,31",
230,2,"2,3,5,7,11,23",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1,0,"13,17,19,29,31",
231,2,"2,3,7,11,29",2^3 * 3^1 * 7^1 * 11^1 * 29^1,0,"5,13,17,19,23,31",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17,19,23,29,31",
247,2,"2,13,19,31",2^3 * 13^1 * 19^1 * 31^1,0,"3,5,7,11,17,23,29",
252,2,"2,3,7,11,23",2^2 * 3^2 * 7^1 * 11^1 * 23^1,0,"5,13,17,19,29,31",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13,19,23,29,31",
260,2,"2,3,5,13,29",2^2 * 3^2 * 5^1 * 13^1 * 29^1,0,"7,11,17,19,23,31",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11,19,23,29,31",
275,2,"2,3,5,11,23",2^2 * 3^1 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31",
279,2,"2,3,5,7,31",2^3 * 3^2 * 5^1 * 7^1 * 31^1,0,"11,13,17,19,23,29",
285,2,"2,3,5,11,13,19",2^1 * 3^1 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13,19,23,29,31",
289,2,"2,5,17,29",2^1 * 5^1 * 17^2 * 29^1,0,"3,7,11,13,19,23,31",
299,2,"2,3,5,13,23",2^2 * 3^1 * 5^2 * 13^1 * 23^1,0,"7,11,17,19,29,31",
319,2,"2,5,11,29",2^6 * 5^1 * 11^1 * 29^1,0,"3,7,13,17,19,23,31",
322,2,"2,7,17,19,23",2^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"3,5,11,13,29,31",
323,2,"2,3,17,19",2^2 * 3^4 * 17^1 * 19^1,0,"5,7,11,13,23,29,31",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17,19,23,29,31",
340,2,"2,5,11,17,31",2^2 * 5^1 * 11^1 * 17^1 * 31^1,0,"3,7,13,19,23,29",
341,2,"2,3,11,19,31",2^1 * 3^2 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29",
342,2,"2,3,7,19",2^1 * 3^2 * 7^3 * 19^1,0,"5,11,13,17,23,29,31",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17,19,23,29,31",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17,19,23,29,31",
360,2,"2,3,5,19",2^3 * 3^2 * 5^1 * 19^2,0,"7,11,13,17,23,29,31",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17,19,23,29,31",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13,19,23,29,31",
377,2,"2,3,7,13,29",2^1 * 3^3 * 7^1 * 13^1 * 29^1,0,"5,11,17,19,23,31",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31",
390,2,"2,3,5,13,17,23",2^1 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31",
391,2,"2,7,17,23",2^3 * 7^2 * 17^1 * 23^1,0,"3,5,11,13,19,29,31",
399,2,"2,3,5,7,19",2^4 * 3^1 * 5^2 * 7^1 * 19^1,0,"11,13,17,23,29,31",
405,2,"2,3,5,7,29",2^1 * 3^4 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31",
434,2,"2,3,5,7,29,31",2^1 * 3^1 * 5^1 * 7^1 * 29^1 * 31^1,0,"11,13,17,19,23",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11,19,23,29,31",
455,2,"2,3,5,7,13,19",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1,0,"11,17,23,29,31",
459,2,"2,3,5,17,23",2^2 * 3^3 * 5^1 * 17^1 * 23^1,0,"7,11,13,19,29,31",
464,2,"2,3,5,29,31",2^4 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23",
475,2,"2,5,7,17,19",2^2 * 5^2 * 7^1 * 17^1 * 19^1,0,"3,11,13,23,29,31",
483,2,"2,3,7,11,23",2^2 * 3^1 * 7^1 * 11^2 * 23^1,0,"5,13,17,19,29,31",
493,2,"2,13,17,19,29",2^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"3,5,7,11,23,31",
494,2,"2,3,5,11,13,19",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1,0,"7,17,23,29,31",
495,2,"2,3,5,11,31",2^4 * 3^2 * 5^1 * 11^1 * 31^1,0,"7,13,17,19,23,29",
506,2,"2,3,11,13,23",2^1 * 3^1 * 11^1 * 13^2 * 23^1,0,"5,7,17,19,29,31",
512,2,"2,3,19",2^9 * 3^3 * 19^1,0,"5,7,11,13,17,23,29,31",
527,2,"2,3,11,17,31",2^4 * 3^1 * 11^1 * 17^1 * 31^1,0,"5,7,13,19,23,29",
528,2,"2,3,11,23",2^4 * 3^1 * 11^1 * 23^2,0,"5,7,13,17,19,29,31",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17,19,23,29,31",
550,2,"2,5,11,19,29",2^1 * 5^2 * 11^1 * 19^1 * 29^1,0,"3,7,13,17,23,31",
551,2,"2,3,19,23,29",2^3 * 3^1 * 19^1 * 23^1 * 29^1,0,"5,7,11,13,17,31",
560,2,"2,3,5,7,11,17",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31",
575,2,"2,3,5,23",2^6 * 3^2 * 5^2 * 23^1,0,"7,11,13,17,19,29,31",
588,2,"2,3,7,19,31",2^2 * 3^1 * 7^2 * 19^1 * 31^1,0,"5,11,13,17,23,29",
594,2,"2,3,5,7,11,17",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31",
608,2,"2,3,7,19,29",2^5 * 3^1 * 7^1 * 19^1 * 29^1,0,"5,11,13,17,23,31",
620,2,"2,3,5,23,31",2^2 * 3^3 * 5^1 * 23^1 * 31^1,0,"7,11,13,17,19,29",
624,2,"2,3,5,13",2^4 * 3^1 * 5^4 * 13^1,0,"7,11,17,19,23,29,31",
637,2,"2,7,11,13,29",2^1 * 7^2 * 11^1 * 13^1 * 29^1,0,"3,5,17,19,23,31",
650,2,"2,3,5,7,13,31",2^1 * 3^1 * 5^2 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17,19,23,29,31",
713,2,"2,3,7,17,23,31",2^1 * 3^1 * 7^1 * 17^1 * 23^1 * 31^1,0,"5,11,13,19,29",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,0,"19,23,29,31",
725,2,"2,3,5,11,29",2^1 * 3^1 * 5^2 * 11^2 * 29^1,0,"7,13,17,19,23,31",
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17,19,23,29,31",
735,2,"2,3,5,7,23",2^5 * 3^1 * 5^1 * 7^2 * 23^1,0,"11,13,17,19,29,31",
759,2,"2,3,5,11,19,23",2^3 * 3^1 * 5^1 * 11^1 * 19^1 * 23^1,0,"7,13,17,29,31",
782,2,"2,3,17,23,29",2^1 * 3^3 * 17^1 * 23^1 * 29^1,0,"5,7,11,13,19,31",
783,2,"2,3,7,29",2^4 * 3^3 * 7^2 * 29^1,0,"5,11,13,17,19,23,31",
805,2,"2,5,7,13,23,31",2^1 * 5^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"3,11,17,19,29",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11,19,23,29,31",
836,2,"2,3,11,19,31",2^2 * 3^3 * 11^1 * 19^1 * 31^1,0,"5,7,13,17,23,29",
840,2,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^2,0,"11,13,17,19,23,31",
867,2,"2,3,7,17,31",2^2 * 3^1 * 7^1 * 17^2 * 31^1,0,"5,11,13,19,23,29",
874,2,"2,5,7,19,23",2^1 * 5^3 * 7^1 * 19^1 * 23^1,0,"3,11,13,17,29,31",
896,2,"2,3,7,13,23",2^7 * 3^1 * 7^1 * 13^1 * 23^1,0,"5,11,17,19,29,31",
899,2,"2,3,5,29,31",2^2 * 3^2 * 5^2 * 29^1 * 31^1,0,"7,11,13,17,19,23",
930,2,"2,3,5,7,19,31",2^1 * 3^1 * 5^1 * 7^2 * 19^1 * 31^1,0,"11,13,17,23,29",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31",
960,2,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^2,0,"7,11,13,17,19,23,29",
968,2,"2,3,11,17,19",2^3 * 3^1 * 11^2 * 17^1 * 19^1,0,"5,7,13,23,29,31",
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17,19,23,29,31",
1014,2,"2,3,5,7,13,29",2^1 * 3^1 * 5^1 * 7^1 * 13^2 * 29^1,0,"11,17,19,23,31",
1023,2,"2,3,11,31",2^10 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29",
1044,2,"2,3,5,11,19,29",2^2 * 3^2 * 5^1 * 11^1 * 19^1 * 29^1,0,"7,13,17,23,31",
1053,2,"2,3,13,17,31",2^1 * 3^4 * 13^1 * 17^1 * 31^1,0,"5,7,11,19,23,29",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13,19,23,29,31",
1104,2,"2,3,5,13,17,23",2^4 * 3^1 * 5^1 * 13^1 * 17^1 * 23^1,0,"7,11,19,29,31",
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,"13,19,23,29,31",
1196,2,"2,3,7,13,19,23",2^2 * 3^2 * 7^1 * 13^1 * 19^1 * 23^1,0,"5,11,17,29,31",
1209,2,"2,3,5,11,13,31",2^1 * 3^1 * 5^1 * 11^2 * 13^1 * 31^1,0,"7,17,19,23,29",
1215,2,"2,3,5,19",2^6 * 3^5 * 5^1 * 19^1,0,"7,11,13,17,23,29,31",
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,"11,19,23,29,31",
1275,2,"2,3,5,11,17,29",2^2 * 3^1 * 5^2 * 11^1 * 17^1 * 29^1,0,"7,13,19,23,31",
1287,2,"2,3,7,11,13,23",2^3 * 3^2 * 7^1 * 11^1 * 13^1 * 23^1,0,"5,17,19,29,31",
1330,2,"2,5,7,11,19",2^1 * 5^1 * 7^1 * 11^3 * 19^1,0,"3,13,17,23,29,31",
1364,2,"2,3,5,7,11,13,31",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29",
1425,2,"2,3,5,19,23,31",2^1 * 3^1 * 5^2 * 19^1 * 23^1 * 31^1,0,"7,11,13,17,29",
1444,2,"2,5,17,19",2^2 * 5^1 * 17^2 * 19^2,0,"3,7,11,13,23,29,31",
1449,2,"2,3,5,7,23,29",2^1 * 3^2 * 5^2 * 7^1 * 23^1 * 29^1,0,"11,13,17,19,31",
1495,2,"2,5,11,13,17,23",2^3 * 5^1 * 11^1 * 13^1 * 17^1 * 23^1,0,"3,7,19,29,31",
1518,2,"2,3,7,11,23,31",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1,0,"5,13,17,19,29",
1519,2,"2,5,7,19,31",2^4 * 5^1 * 7^2 * 19^1 * 31^1,0,"3,11,13,17,23,29",
1520,2,"2,3,5,13,19",2^4 * 3^2 * 5^1 * 13^2 * 19^1,0,"7,11,17,23,29,31",
1539,2,"2,3,5,7,11,19",2^2 * 3^4 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31",
1595,2,"2,3,5,7,11,19,29",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 29^1,0,"13,17,23,31",
1624,2,"2,5,7,13,29",2^3 * 5^3 * 7^1 * 13^1 * 29^1,0,"3,11,17,19,23,31",
1682,2,"2,3,11,17,29",2^1 * 3^2 * 11^1 * 17^1 * 29^2,0,"5,7,13,19,23,31",
1700,2,"2,3,5,7,17",2^2 * 3^5 * 5^2 * 7^1 * 17^1,0,"11,13,19,23,29,31",
1715,2,"2,3,5,7,11,13",2^2 * 3^1 * 5^1 * 7^3 * 11^1 * 13^1,0,"17,19,23,29,31",
1728,2,"2,3,7,13,19",2^6 * 3^3 * 7^1 * 13^1 * 19^1,0,"5,11,17,23,29,31",
1767,2,"2,3,13,17,19,31",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 31^1,0,"5,7,11,23,29",
1859,2,"2,3,5,11,13,31",2^2 * 3^1 * 5^1 * 11^1 * 13^2 * 31^1,0,"7,17,19,23,29",
1862,2,"2,3,7,19,23",2^1 * 3^4 * 7^2 * 19^1 * 23^1,0,"5,11,13,17,29,31",
2000,2,"2,3,5,23,29",2^4 * 3^1 * 5^3 * 23^1 * 29^1,0,"7,11,13,17,19,31",
2001,2,"2,3,7,11,13,23,29",2^1 * 3^1 * 7^1 * 11^1 * 13^1 * 23^1 * 29^1,0,"5,17,19,31",
2015,2,"2,3,5,7,13,31",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1,0,"11,17,19,23,29",
2023,2,"2,7,11,17,23",2^3 * 7^1 * 11^1 * 17^2 * 23^1,0,"3,5,13,19,29,31",
2024,2,"2,3,5,11,23",2^3 * 3^4 * 5^2 * 11^1 * 23^1,0,"7,13,17,19,29,31",
2057,2,"2,3,7,11,17",2^1 * 3^1 * 7^3 * 11^2 * 17^1,0,"5,13,19,23,29,31",
2079,2,"2,3,5,7,11,13",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31",
2175,2,"2,3,5,17,29",2^7 * 3^1 * 5^2 * 17^1 * 29^1,0,"7,11,13,19,23,31",
2184,2,"2,3,5,7,13,19,23",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 23^1,0,"11,17,29,31",
2204,2,"2,3,5,7,19,29",2^2 * 3^2 * 5^1 * 7^2 * 19^1 * 29^1,0,"11,13,17,23,31",
2232,2,"2,3,7,11,29,31",2^3 * 3^2 * 7^1 * 11^1 * 29^1 * 31^1,0,"5,13,17,19,23",
2261,2,"2,3,7,13,17,19,29",2^1 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"5,11,23,31",
2299,2,"2,5,11,19,23",2^2 * 5^2 * 11^2 * 19^1 * 23^1,0,"3,7,13,17,29,31",
2375,2,"2,3,5,11,19",2^3 * 3^3 * 5^3 * 11^1 * 19^1,0,"7,13,17,23,29,31",
2400,2,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^4,0,"11,13,17,19,23,29,31",
2430,2,"2,3,5,11,13,17",2^1 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1,0,"7,19,23,29,31",
2431,2,"2,11,13,17,19",2^7 * 11^1 * 13^1 * 17^1 * 19^1,0,"3,5,7,23,29,31",
2464,2,"2,5,7,11,17,29",2^5 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1,0,"3,13,19,23,31",
2499,2,"2,3,5,7,17",2^2 * 3^1 * 5^4 * 7^2 * 17^1,0,"11,13,19,23,29,31",
2600,2,"2,3,5,13,17",2^3 * 3^2 * 5^2 * 13^1 * 17^2,0,"7,11,19,23,29,31",
2639,2,"2,3,5,7,11,13,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1,0,"17,19,23,31",
2645,2,"2,3,5,7,23",2^1 * 3^3 * 5^1 * 7^2 * 23^2,0,"11,13,17,19,29,31",
2736,2,"2,3,7,17,19,23",2^4 * 3^2 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31",
2754,2,"2,3,5,17,19,29",2^1 * 3^4 * 5^1 * 17^1 * 19^1 * 29^1,0,"7,11,13,23,31",
2783,2,"2,3,11,23,29",2^5 * 3^1 * 11^2 * 23^1 * 29^1,0,"5,7,13,17,19,31",
2925,2,"2,3,5,7,11,13,19",2^1 * 3^2 * 5^2 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31",
2944,2,"2,5,19,23,31",2^7 * 5^1 * 19^1 * 23^1 * 31^1,0,"3,7,11,13,17,29",
2975,2,"2,3,5,7,17,31",2^5 * 3^1 * 5^2 * 7^1 * 17^1 * 31^1,0,"11,13,19,23,29",
3024,2,"2,3,5,7,11",2^4 * 3^3 * 5^2 * 7^1 * 11^2,0,"13,17,19,23,29,31",
3059,2,"2,3,5,7,17,19,23",2^2 * 3^2 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1,0,"11,13,29,31",
3135,2,"2,3,5,7,11,19",2^6 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1,0,"13,17,23,29,31",
