m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
77,2,"2,3,7,11,13",2^1 * 3^1 * 7^1 * 11^1 * 13^1,0,"5,17",
80,2,"2,3,5",2^4 * 3^4 * 5^1,0,"7,11,13,17",
84,2,"2,3,5,7,17",2^2 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13",
90,2,"2,3,5,7,13",2^1 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17",
98,2,"2,3,7,11",2^1 * 3^2 * 7^2 * 11^1,0,"5,13,17",
99,2,"2,3,5,11",2^2 * 3^2 * 5^2 * 11^1,0,"7,13,17",
104,2,"2,3,5,7,13",2^3 * 3^1 * 5^1 * 7^1 * 13^1,0,"11,17",
119,2,"2,3,5,7,17",2^3 * 3^1 * 5^1 * 7^1 * 17^1,0,"11,13",
120,2,"2,3,5,11",2^3 * 3^1 * 5^1 * 11^2,0,"7,13,17",
125,2,"2,3,5,7",2^1 * 3^2 * 5^3 * 7^1,0,"11,13,17",
135,2,"2,3,5,17",2^3 * 3^3 * 5^1 * 17^1,0,"7,11,13",
143,2,"2,3,11,13",2^4 * 3^2 * 11^1 * 13^1,0,"5,7,17",
153,2,"2,3,7,11,17",2^1 * 3^2 * 7^1 * 11^1 * 17^1,0,"5,13",
168,2,"2,3,7,13",2^3 * 3^1 * 7^1 * 13^2,0,"5,11,17",
169,2,"2,5,13,17",2^1 * 5^1 * 13^2 * 17^1,0,"3,7,11",
175,2,"2,5,7,11",2^4 * 5^2 * 7^1 * 11^1,0,"3,13,17",
195,2,"2,3,5,7,13",2^2 * 3^1 * 5^1 * 7^2 * 13^1,0,"11,17",
220,2,"2,5,11,13,17",2^2 * 5^1 * 11^1 * 13^1 * 17^1,0,"3,7",
224,2,"2,3,5,7",2^5 * 3^2 * 5^2 * 7^1,0,"11,13,17",
242,2,"2,3,11",2^1 * 3^5 * 11^2,0,"5,7,13,17",
255,2,"2,3,5,17",2^8 * 3^1 * 5^1 * 17^1,0,"7,11,13",
272,2,"2,3,7,13,17",2^4 * 3^1 * 7^1 * 13^1 * 17^1,0,"5,11",
288,2,"2,3,17",2^5 * 3^2 * 17^2,0,"5,7,11,13",
324,2,"2,3,5,13",2^2 * 3^4 * 5^2 * 13^1,0,"7,11,17",
350,2,"2,3,5,7,13",2^1 * 3^3 * 5^2 * 7^1 * 13^1,0,"11,17",
351,2,"2,3,11,13",2^5 * 3^3 * 11^1 * 13^1,0,"5,7,17",
363,2,"2,3,7,11,13",2^2 * 3^1 * 7^1 * 11^2 * 13^1,0,"5,17",
374,2,"2,3,5,11,17",2^1 * 3^1 * 5^3 * 11^1 * 17^1,0,"7,13",
384,2,"2,3,5,7,11",2^7 * 3^1 * 5^1 * 7^1 * 11^1,0,"13,17",
440,2,"2,3,5,7,11",2^3 * 3^2 * 5^1 * 7^2 * 11^1,0,"13,17",
441,2,"2,3,7,13,17",2^1 * 3^2 * 7^2 * 13^1 * 17^1,0,"5,11",
539,2,"2,3,5,7,11",2^2 * 3^3 * 5^1 * 7^2 * 11^1,0,"13,17",
560,2,"2,3,5,7,11,17",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,13,
594,2,"2,3,5,7,11,17",2^1 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1,0,13,
624,2,"2,3,5,13",2^4 * 3^1 * 5^4 * 13^1,0,"7,11,17",
675,2,"2,3,5,13",2^2 * 3^3 * 5^2 * 13^2,0,"7,11,17",
714,2,"2,3,5,7,11,13,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1,1,,
728,2,"2,3,7,13",2^3 * 3^6 * 7^1 * 13^1,0,"5,11,17",
832,2,"2,7,13,17",2^6 * 7^2 * 13^1 * 17^1,0,"3,5,11",
935,2,"2,3,5,11,13,17",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1,0,7,
1000,2,"2,5,7,11,13",2^3 * 5^3 * 7^1 * 11^1 * 13^1,0,"3,17",
1088,2,"2,3,11,17",2^6 * 3^2 * 11^2 * 17^1,0,"5,7,13",
1155,2,"2,3,5,7,11,17",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 17^2,0,13,
1224,2,"2,3,5,7,17",2^3 * 3^2 * 5^2 * 7^2 * 17^1,0,"11,13",
1274,2,"2,3,5,7,13,17",2^1 * 3^1 * 5^2 * 7^2 * 13^1 * 17^1,0,11,
1700,2,"2,3,5,7,17",2^2 * 3^5 * 5^2 * 7^1 * 17^1,0,"11,13",
1715,2,"2,3,5,7,11,13",2^2 * 3^1 * 5^1 * 7^3 * 11^1 * 13^1,0,17,
2057,2,"2,3,7,11,17",2^1 * 3^1 * 7^3 * 11^2 * 17^1,0,"5,13",
2079,2,"2,3,5,7,11,13",2^5 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1,0,17,
2400,2,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^4,0,"11,13,17",
2430,2,"2,3,5,11,13,17",2^1 * 3^5 * 5^1 * 11^1 * 13^1 * 17^1,0,7,
2499,2,"2,3,5,7,17",2^2 * 3^1 * 5^4 * 7^2 * 17^1,0,"11,13",
2600,2,"2,3,5,13,17",2^3 * 3^2 * 5^2 * 13^1 * 17^2,0,"7,11",
3024,2,"2,3,5,7,11",2^4 * 3^3 * 5^2 * 7^1 * 11^2,0,"13,17",
4095,2,"2,3,5,7,13",2^12 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17",
4224,2,"2,3,5,11,13",2^7 * 3^1 * 5^2 * 11^1 * 13^2,0,"7,17",
4374,2,"2,3,5,7",2^1 * 3^7 * 5^4 * 7^1,0,"11,13,17",
4913,2,"2,3,7,13,17",2^1 * 3^3 * 7^1 * 13^1 * 17^3,0,"5,11",
5831,2,"2,3,7,17",2^3 * 3^6 * 7^3 * 17^1,0,"5,11,13",
6655,2,"2,5,11,13",2^9 * 5^1 * 11^3 * 13^1,0,"3,7,17",
9800,2,"2,3,5,7,11",2^3 * 3^4 * 5^2 * 7^2 * 11^2,0,"13,17",
10647,2,"2,3,7,11,13",2^3 * 3^2 * 7^1 * 11^3 * 13^2,0,"5,17",
12375,2,"2,3,5,7,11,13,17",2^3 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 17^1,1,,
14399,2,"2,3,5,7,11,17",2^6 * 3^2 * 5^2 * 7^1 * 11^2 * 17^1,0,13,
28560,2,"2,3,5,7,13,17",2^4 * 3^1 * 5^1 * 7^1 * 13^4 * 17^1,0,11,
31212,2,"2,3,7,13,17",2^2 * 3^3 * 7^4 * 13^1 * 17^2,0,"5,11",
37179,2,"2,3,5,11,13,17",2^2 * 3^7 * 5^1 * 11^1 * 13^2 * 17^1,0,7,
123200,2,"2,3,5,7,11,13",2^6 * 3^6 * 5^2 * 7^1 * 11^1 * 13^2,0,17,
194480,2,"2,3,5,7,11,13,17",2^4 * 3^4 * 5^1 * 7^4 * 11^1 * 13^1 * 17^1,1,,
336140,2,"2,3,5,7,13,17",2^2 * 3^2 * 5^1 * 7^5 * 13^3 * 17^1,0,11,
