m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1,4,"2,3",2^3 * 3^1,0,"5,7,11",
2,4,"2,3,5",2^3 * 3^1 * 5^1,0,"7,11",
3,4,"2,3,5",2^3 * 3^2 * 5^1,0,"7,11",
4,4,"2,3,5,7",2^3 * 3^1 * 5^1 * 7^1,0,11,
5,4,"2,3,5,7",2^4 * 3^1 * 5^1 * 7^1,0,11,
6,4,"2,3,7",2^4 * 3^3 * 7^1,0,"5,11",
7,4,"2,3,5,7",2^4 * 3^2 * 5^1 * 7^1,0,11,
8,4,"2,3,5,11",2^4 * 3^2 * 5^1 * 11^1,0,7,
9,4,"2,3,5,11",2^3 * 3^3 * 5^1 * 11^1,0,7,
