m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
24,3,"2,3,5,13",2^4 * 3^1 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41,43,47,53",
25,3,"2,3,5,13",2^1 * 3^3 * 5^2 * 13^1,0,"7,11,17,19,23,29,31,37,41,43,47,53",
26,3,"2,3,7,13",2^3 * 3^3 * 7^1 * 13^1,0,"5,11,17,19,23,29,31,37,41,43,47,53",
27,3,"2,3,7,29",2^2 * 3^3 * 7^1 * 29^1,0,"5,11,13,17,19,23,31,37,41,43,47,53",
28,3,"2,3,5,7,29",2^3 * 3^1 * 5^1 * 7^1 * 29^1,0,"11,13,17,19,23,31,37,41,43,47,53",
29,3,"2,3,5,29,31",2^1 * 3^1 * 5^1 * 29^1 * 31^1,0,"7,11,13,17,19,23,37,41,43,47,53",
30,3,"2,3,5,31",2^6 * 3^1 * 5^1 * 31^1,0,"7,11,13,17,19,23,29,37,41,43,47,53",
31,3,"2,3,11,31",2^5 * 3^1 * 11^1 * 31^1,0,"5,7,13,17,19,23,29,37,41,43,47,53",
32,3,"2,3,11,17",2^6 * 3^1 * 11^1 * 17^1,0,"5,7,13,19,23,29,31,37,41,43,47,53",
33,3,"2,3,5,7,11,17",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 17^1,0,"13,19,23,29,31,37,41,43,47,53",
34,3,"2,3,5,7,17",2^3 * 3^2 * 5^1 * 7^1 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53",
35,3,"2,3,5,7,37",2^2 * 3^2 * 5^1 * 7^1 * 37^1,0,"11,13,17,19,23,29,31,41,43,47,53",
36,3,"2,3,19,37",2^3 * 3^2 * 19^1 * 37^1,0,"5,7,11,13,17,23,29,31,41,43,47,53",
37,3,"2,3,13,19,37",2^1 * 3^1 * 13^1 * 19^1 * 37^1,0,"5,7,11,17,23,29,31,41,43,47,53",
38,3,"2,3,5,13,19",2^4 * 3^1 * 5^1 * 13^1 * 19^1,0,"7,11,17,23,29,31,37,41,43,47,53",
39,3,"2,3,5,13,41",2^3 * 3^1 * 5^1 * 13^1 * 41^1,0,"7,11,17,19,23,29,31,37,43,47,53",
40,3,"2,3,5,7,41",2^4 * 3^1 * 5^1 * 7^1 * 41^1,0,"11,13,17,19,23,29,31,37,43,47,53",
41,3,"2,3,7,41,43",2^1 * 3^1 * 7^1 * 41^1 * 43^1,0,"5,11,13,17,19,23,29,31,37,47,53",
42,3,"2,3,7,11,43",2^3 * 3^1 * 7^1 * 11^1 * 43^1,0,"5,13,17,19,23,29,31,37,41,47,53",
43,3,"2,3,5,11,43",2^2 * 3^2 * 5^1 * 11^1 * 43^1,0,"7,13,17,19,23,29,31,37,41,47,53",
44,3,"2,3,5,11,23",2^3 * 3^2 * 5^1 * 11^1 * 23^1,0,"7,13,17,19,29,31,37,41,43,47,53",
45,3,"2,3,5,23,47",2^1 * 3^2 * 5^1 * 23^1 * 47^1,0,"7,11,13,17,19,29,31,37,41,43,53",
46,3,"2,3,23,47",2^5 * 3^1 * 23^1 * 47^1,0,"5,7,11,13,17,19,29,31,37,41,43,53",
47,3,"2,3,7,47",2^4 * 3^1 * 7^2 * 47^1,0,"5,11,13,17,19,23,29,31,37,41,43,53",
48,3,"2,3,5,7",2^5 * 3^1 * 5^2 * 7^2,0,"11,13,17,19,23,29,31,37,41,43,47,53",
49,3,"2,3,5,7,17",2^1 * 3^1 * 5^2 * 7^2 * 17^1,0,"11,13,19,23,29,31,37,41,43,47,53",
50,3,"2,3,5,13,17",2^3 * 3^1 * 5^2 * 13^1 * 17^1,0,"7,11,19,23,29,31,37,41,43,47,53",
51,3,"2,3,13,17,53",2^2 * 3^1 * 13^1 * 17^1 * 53^1,0,"5,7,11,19,23,29,31,37,41,43,47",
52,3,"2,3,13,53",2^3 * 3^3 * 13^1 * 53^1,0,"5,7,11,17,19,23,29,31,37,41,43,47",
53,3,"2,3,5,11,53",2^1 * 3^3 * 5^1 * 11^1 * 53^1,0,"7,13,17,19,23,29,31,37,41,43,47",
54,3,"2,3,5,7,11",2^4 * 3^3 * 5^1 * 7^1 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53",
55,3,"2,3,5,7,11,19",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47,53",
56,3,"2,3,7,19,29",2^4 * 3^1 * 7^1 * 19^1 * 29^1,0,"5,11,13,17,23,31,37,41,43,47,53",
62,3,"2,3,7,31",2^7 * 3^2 * 7^1 * 31^1,0,"5,11,13,17,19,23,29,37,41,43,47,53",
63,3,"2,3,5,7,13",2^6 * 3^2 * 5^1 * 7^1 * 13^1,0,"11,17,19,23,29,31,37,41,43,47,53",
64,3,"2,3,5,11,13",2^7 * 3^1 * 5^1 * 11^1 * 13^1,0,"7,17,19,23,29,31,37,41,43,47,53",
68,3,"2,3,5,7,17,23",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 23^1,0,"11,13,19,29,31,37,41,43,47,53",
74,3,"2,3,5,19,37",2^3 * 3^1 * 5^2 * 19^1 * 37^1,0,"7,11,13,17,23,29,31,41,43,47,53",
75,3,"2,3,5,7,11,19",2^2 * 3^1 * 5^2 * 7^1 * 11^1 * 19^1,0,"13,17,23,29,31,37,41,43,47,53",
76,3,"2,3,7,11,13,19",2^3 * 3^1 * 7^1 * 11^1 * 13^1 * 19^1,0,"5,17,23,29,31,37,41,43,47,53",
80,3,"2,3,5,41",2^5 * 3^4 * 5^1 * 41^1,0,"7,11,13,17,19,23,29,31,37,43,47,53",
84,3,"2,3,5,7,17,43",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 43^1,0,"11,13,19,23,29,31,37,41,47,53",
85,3,"2,3,5,17,29,43",2^1 * 3^1 * 5^1 * 17^1 * 29^1 * 43^1,0,"7,11,13,19,23,31,37,41,47,53",
86,3,"2,3,11,29,43",2^4 * 3^1 * 11^1 * 29^1 * 43^1,0,"5,7,13,17,19,23,31,37,41,47,53",
90,3,"2,3,5,7,13,23",2^3 * 3^2 * 5^1 * 7^1 * 13^1 * 23^1,0,"11,17,19,29,31,37,41,43,47,53",
91,3,"2,3,7,13,23,31",2^2 * 3^1 * 7^1 * 13^1 * 23^1 * 31^1,0,"5,11,17,19,29,37,41,43,47,53",
92,3,"2,3,23,31,47",2^3 * 3^1 * 23^1 * 31^1 * 47^1,0,"5,7,11,13,17,19,29,37,41,43,53",
93,3,"2,3,5,19,31,47",2^1 * 3^1 * 5^1 * 19^1 * 31^1 * 47^1,0,"7,11,13,17,23,29,37,41,43,53",
94,3,"2,3,5,19,47",2^6 * 3^1 * 5^1 * 19^1 * 47^1,0,"7,11,13,17,23,29,31,37,41,43,53",
98,3,"2,3,5,7,11",2^3 * 3^2 * 5^2 * 7^2 * 11^1,0,"13,17,19,23,29,31,37,41,43,47,53",
104,3,"2,3,5,7,13,53",2^4 * 3^1 * 5^1 * 7^1 * 13^1 * 53^1,0,"11,17,19,23,29,31,37,41,43,47",
110,3,"2,3,5,7,11,37",2^5 * 3^1 * 5^1 * 7^1 * 11^1 * 37^1,0,"13,17,19,23,29,31,41,43,47,53",
114,3,"2,3,5,19,23,29",2^3 * 3^1 * 5^1 * 19^1 * 23^1 * 29^1,0,"7,11,13,17,31,37,41,43,47,53",
115,3,"2,3,5,13,23,29",2^2 * 3^2 * 5^1 * 13^1 * 23^1 * 29^1,0,"7,11,17,19,31,37,41,43,47,53",
119,3,"2,3,5,7,11,17",2^3 * 3^1 * 5^1 * 7^1 * 11^2 * 17^1,0,"13,19,23,29,31,37,41,43,47,53",
123,3,"2,3,5,31,41",2^2 * 3^1 * 5^3 * 31^1 * 41^1,0,"7,11,13,17,19,23,29,37,43,47,53",
124,3,"2,3,5,7,31",2^3 * 3^2 * 5^3 * 7^1 * 31^1,0,"11,13,17,19,23,29,37,41,43,47,53",
128,3,"2,3,5,13,43",2^8 * 3^1 * 5^1 * 13^1 * 43^1,0,"7,11,17,19,23,29,31,37,41,47,53",
143,3,"2,3,5,11,13,29",2^4 * 3^2 * 5^1 * 11^1 * 13^1 * 29^1,0,"7,17,19,23,31,37,41,43,47,53",
152,3,"2,3,7,11,17,19",2^4 * 3^2 * 7^1 * 11^1 * 17^1 * 19^1,0,"5,13,23,29,31,37,41,43,47,53",
153,3,"2,3,5,7,11,17,31",2^1 * 3^2 * 5^1 * 7^1 * 11^1 * 17^1 * 31^1,0,"13,19,23,29,37,41,43,47,53",
154,3,"2,3,5,7,11,13,31",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 31^1,0,"17,19,23,29,37,41,43,47,53",
159,3,"2,3,5,7,23,53",2^5 * 3^1 * 5^1 * 7^1 * 23^1 * 53^1,0,"11,13,17,19,29,31,37,41,43,47",
160,3,"2,3,5,7,23",2^6 * 3^4 * 5^1 * 7^1 * 23^1,0,"11,13,17,19,29,31,37,41,43,47,53",
168,3,"2,3,5,7,13,17",2^4 * 3^1 * 5^1 * 7^1 * 13^2 * 17^1,0,"11,19,23,29,31,37,41,43,47,53",
169,3,"2,3,5,13,17,19",2^1 * 3^2 * 5^1 * 13^2 * 17^1 * 19^1,0,"7,11,23,29,31,37,41,43,47,53",
170,3,"2,3,5,17,19,43",2^3 * 3^2 * 5^1 * 17^1 * 19^1 * 43^1,0,"7,11,13,23,29,31,37,41,47,53",
174,3,"2,3,5,7,11,29",2^5 * 3^1 * 5^2 * 7^1 * 11^1 * 29^1,0,"13,17,19,23,31,37,41,43,47,53",
184,3,"2,3,5,23,31,37",2^4 * 3^1 * 5^1 * 23^1 * 31^1 * 37^1,0,"7,11,13,17,19,29,41,43,47,53",
185,3,"2,3,5,11,17,31,37",2^1 * 3^1 * 5^1 * 11^1 * 17^1 * 31^1 * 37^1,0,"7,13,19,23,29,41,43,47,53",
186,3,"2,3,11,17,31,47",2^3 * 3^1 * 11^1 * 17^1 * 31^1 * 47^1,0,"5,7,13,19,23,29,37,41,43,53",
187,3,"2,3,7,11,17,47",2^2 * 3^3 * 7^1 * 11^1 * 17^1 * 47^1,0,"5,13,19,23,29,31,37,41,43,53",
188,3,"2,3,5,7,19,47",2^3 * 3^3 * 5^1 * 7^1 * 19^1 * 47^1,0,"11,13,17,23,29,31,37,41,43,53",
203,3,"2,3,5,7,17,29,41",2^2 * 3^1 * 5^1 * 7^1 * 17^1 * 29^1 * 41^1,0,"11,13,19,23,31,37,43,47,53",
207,3,"2,3,11,13,19,23",2^4 * 3^2 * 11^1 * 13^1 * 19^1 * 23^1,0,"5,7,17,29,31,37,41,43,47,53",
208,3,"2,3,5,7,11,13,19",2^5 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1,0,"17,23,29,31,37,41,43,47,53",
215,3,"2,3,5,7,31,43",2^3 * 3^3 * 5^1 * 7^1 * 31^1 * 43^1,0,"11,13,17,19,23,29,37,41,47,53",
220,3,"2,3,5,11,13,17,37",2^3 * 3^1 * 5^1 * 11^1 * 13^1 * 17^1 * 37^1,0,"7,19,23,29,31,41,43,47,53",
230,3,"2,3,5,7,11,23,29",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 23^1 * 29^1,0,"13,17,19,31,37,41,43,47,53",
245,3,"2,3,5,7,13,19,41",2^1 * 3^1 * 5^1 * 7^2 * 13^1 * 19^1 * 41^1,0,"11,17,23,29,31,37,43,47,53",
246,3,"2,3,13,19,31,41",2^4 * 3^1 * 13^1 * 19^1 * 31^1 * 41^1,0,"5,7,11,17,23,29,37,43,47,53",
258,3,"2,3,5,7,13,37,43",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 37^1 * 43^1,0,"11,17,19,23,29,31,41,47,53",
259,3,"2,3,5,7,13,29,37",2^2 * 3^2 * 5^1 * 7^1 * 13^1 * 29^1 * 37^1,0,"11,17,19,23,31,41,43,47,53",
264,3,"2,3,5,7,11,19,53",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 19^1 * 53^1,0,"13,17,23,29,31,37,41,43,47",
285,3,"2,3,5,7,11,13,19,41",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 19^1 * 41^1,0,"17,23,29,31,37,43,47,53",
286,3,"2,3,7,11,13,41",2^6 * 3^2 * 7^1 * 11^1 * 13^1 * 41^1,0,"5,17,19,23,29,31,37,43,47,53",
287,3,"2,3,7,17,41",2^5 * 3^2 * 7^1 * 17^2 * 41^1,0,"5,11,13,19,23,29,31,37,43,47,53",
288,3,"2,3,5,17,29",2^6 * 3^2 * 5^1 * 17^2 * 29^1,0,"7,11,13,19,23,31,37,41,43,47,53",
299,3,"2,3,5,7,13,23,43",2^2 * 3^1 * 5^2 * 7^1 * 13^1 * 23^1 * 43^1,0,"11,17,19,29,31,37,41,47,53",
318,3,"2,3,5,11,29,53",2^7 * 3^1 * 5^1 * 11^1 * 29^1 * 53^1,0,"7,13,17,19,23,31,37,41,43,47",
322,3,"2,3,7,17,19,23",2^3 * 3^4 * 7^1 * 17^1 * 19^1 * 23^1,0,"5,11,13,29,31,37,41,43,47,53",
323,3,"2,3,5,13,17,19",2^2 * 3^4 * 5^2 * 13^1 * 17^1 * 19^1,0,"7,11,23,29,31,37,41,43,47,53",
328,3,"2,3,5,7,11,41,47",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 41^1 * 47^1,0,"13,17,19,23,29,31,37,43,53",
340,3,"2,3,5,11,17,19,31",2^3 * 3^2 * 5^1 * 11^1 * 17^1 * 19^1 * 31^1,0,"7,13,23,29,37,41,43,47,53",
341,3,"2,3,7,11,19,31",2^1 * 3^2 * 7^3 * 11^1 * 19^1 * 31^1,0,"5,13,17,23,29,37,41,43,47,53",
342,3,"2,3,7,19,43",2^4 * 3^2 * 7^3 * 19^1 * 43^1,0,"5,11,13,17,23,29,31,37,41,47,53",
343,3,"2,3,5,7,23,43",2^3 * 3^1 * 5^1 * 7^3 * 23^1 * 43^1,0,"11,13,17,19,29,31,37,41,47,53",
350,3,"2,3,5,7,11,13",2^6 * 3^3 * 5^2 * 7^1 * 11^1 * 13^1,0,"17,19,23,29,31,37,41,43,47,53",
368,3,"2,3,5,23,37,41",2^5 * 3^2 * 5^1 * 23^1 * 37^1 * 41^1,0,"7,11,13,17,19,29,31,43,47,53",
369,3,"2,3,5,7,37,41,53",2^1 * 3^2 * 5^1 * 7^1 * 37^1 * 41^1 * 53^1,0,"11,13,17,19,23,29,31,43,47",
370,3,"2,3,5,7,31,37,53",2^3 * 3^1 * 5^1 * 7^1 * 31^1 * 37^1 * 53^1,0,"11,13,17,19,23,29,41,43,47",
374,3,"2,3,5,11,17,47",2^4 * 3^1 * 5^3 * 11^1 * 17^1 * 47^1,0,"7,13,19,23,29,31,37,41,43,53",
375,3,"2,3,5,13,29,47",2^3 * 3^1 * 5^3 * 13^1 * 29^1 * 47^1,0,"7,11,17,19,23,31,37,41,43,53",
376,3,"2,3,7,13,29,47",2^4 * 3^3 * 7^1 * 13^1 * 29^1 * 47^1,0,"5,11,17,19,23,31,37,41,43,53",
390,3,"2,3,5,7,13,17,23",2^4 * 3^1 * 5^1 * 7^2 * 13^1 * 17^1 * 23^1,0,"11,19,29,31,37,41,43,47,53",
405,3,"2,3,5,7,11,29,37",2^1 * 3^4 * 5^1 * 7^1 * 11^1 * 29^1 * 37^1,0,"13,17,19,23,31,41,43,47,53",
406,3,"2,3,7,11,17,29,37",2^4 * 3^1 * 7^1 * 11^1 * 17^1 * 29^1 * 37^1,0,"5,13,19,23,31,41,43,47,53",
423,3,"2,3,5,17,47,53",2^3 * 3^2 * 5^2 * 17^1 * 47^1 * 53^1,0,"7,11,13,19,23,29,31,37,41,43",
440,3,"2,3,5,7,11,13,17",2^4 * 3^2 * 5^1 * 7^2 * 11^1 * 13^1 * 17^1,0,"19,23,29,31,37,41,43,47,53",
475,3,"2,3,5,7,17,19,53",2^2 * 3^2 * 5^2 * 7^1 * 17^1 * 19^1 * 53^1,0,"11,13,23,29,31,37,41,43,47",
492,3,"2,3,13,17,19,29,41",2^3 * 3^1 * 13^1 * 17^1 * 19^1 * 29^1 * 41^1,0,"5,7,11,23,31,37,43,47,53",
493,3,"2,3,5,11,13,17,19,29",2^1 * 3^2 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 29^1,0,"7,23,31,37,41,43,47,53",
494,3,"2,3,5,11,13,19,31",2^5 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1 * 31^1,0,"7,17,23,29,37,41,43,47,53",
516,3,"2,3,7,11,37,43,47",2^3 * 3^1 * 7^1 * 11^1 * 37^1 * 43^1 * 47^1,0,"5,13,17,19,23,29,31,41,53",
527,3,"2,3,11,17,23,31",2^4 * 3^1 * 11^1 * 17^1 * 23^2 * 31^1,0,"5,7,13,19,29,37,41,43,47,53",
528,3,"2,3,5,11,23,53",2^5 * 3^1 * 5^1 * 11^1 * 23^2 * 53^1,0,"7,13,17,19,29,31,37,41,43,47",
550,3,"2,3,5,11,19,23,29",2^4 * 3^1 * 5^2 * 11^1 * 19^1 * 23^1 * 29^1,0,"7,13,17,31,37,41,43,47,53",
558,3,"2,3,5,7,13,31,43",2^5 * 3^2 * 5^1 * 7^1 * 13^1 * 31^1 * 43^1,0,"11,17,19,23,29,37,41,47,53",
559,3,"2,3,5,7,11,13,17,43",2^4 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 43^1,0,"19,23,29,31,37,41,47,53",
574,3,"2,3,5,7,23,41",2^7 * 3^2 * 5^2 * 7^1 * 23^1 * 41^1,0,"11,13,17,19,29,31,37,43,47,53",
636,3,"2,3,7,11,13,29,53",2^3 * 3^1 * 7^2 * 11^1 * 13^1 * 29^1 * 53^1,0,"5,17,19,23,31,37,41,43,47",
644,3,"2,3,5,7,17,19,23,43",2^3 * 3^1 * 5^1 * 7^1 * 17^1 * 19^1 * 23^1 * 43^1,0,"11,13,29,31,37,41,47,53",
665,3,"2,3,5,7,19,23,29,37",2^1 * 3^2 * 5^1 * 7^1 * 19^1 * 23^1 * 29^1 * 37^1,0,"11,13,17,31,41,43,47,53",
688,3,"2,3,5,13,23,43,53",2^5 * 3^1 * 5^1 * 13^1 * 23^1 * 43^1 * 53^1,0,"7,11,17,19,29,31,37,41,47",
702,3,"2,3,11,13,19,37",2^7 * 3^3 * 11^1 * 13^1 * 19^1 * 37^1,0,"5,7,17,23,29,31,41,43,47,53",
703,3,"2,3,5,11,19,37,47",2^6 * 3^1 * 5^1 * 11^1 * 19^1 * 37^1 * 47^1,0,"7,13,17,23,29,31,41,43,53",
713,3,"2,3,5,7,11,13,17,23,31",2^1 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 23^1 * 31^1,0,"19,29,37,41,43,47,53",
740,3,"2,3,5,7,13,19,37,53",2^3 * 3^1 * 5^1 * 7^1 * 13^1 * 19^1 * 37^1 * 53^1,0,"11,17,23,29,31,41,43,47",
782,3,"2,3,7,17,23,29",2^5 * 3^3 * 7^2 * 17^1 * 23^1 * 29^1,0,"5,11,13,19,31,37,41,43,47,53",
798,3,"2,3,5,7,17,19,47",2^6 * 3^1 * 5^2 * 7^1 * 17^1 * 19^1 * 47^1,0,"11,13,23,29,31,37,41,43,53",
845,3,"2,3,5,7,11,13,47",2^1 * 3^2 * 5^1 * 7^1 * 11^2 * 13^2 * 47^1,0,"17,19,23,29,31,37,41,43,53",
846,3,"2,3,7,11,47,53",2^5 * 3^2 * 7^1 * 11^2 * 47^1 * 53^1,0,"5,13,17,19,23,29,31,37,41,43",
899,3,"2,3,5,17,29,31,53",2^2 * 3^2 * 5^2 * 17^1 * 29^1 * 31^1 * 53^1,0,"7,11,13,19,23,37,41,43,47",
900,3,"2,3,5,11,17,41,53",2^3 * 3^2 * 5^2 * 11^1 * 17^1 * 41^1 * 53^1,0,"7,13,19,23,29,31,37,43,47",
901,3,"2,3,7,11,17,41,43,53",2^1 * 3^1 * 7^1 * 11^1 * 17^1 * 41^1 * 43^1 * 53^1,0,"5,13,19,23,29,31,37,47",
960,3,"2,3,5,13,31,37",2^7 * 3^1 * 5^1 * 13^1 * 31^2 * 37^1,0,"7,11,17,19,23,29,41,43,47,53",
986,3,"2,3,7,13,17,19,29,47",2^3 * 3^1 * 7^1 * 13^1 * 17^1 * 19^1 * 29^1 * 47^1,0,"5,11,23,31,37,41,43,53",
987,3,"2,3,7,13,19,23,43,47",2^2 * 3^1 * 7^1 * 13^1 * 19^1 * 23^1 * 43^1 * 47^1,0,"5,11,17,29,31,37,41,53",
988,3,"2,3,5,11,13,19,23,43",2^3 * 3^2 * 5^1 * 11^1 * 13^1 * 19^1 * 23^1 * 43^1,0,"7,17,29,31,37,41,47,53",
999,3,"2,3,5,7,11,13,37",2^3 * 3^3 * 5^3 * 7^1 * 11^1 * 13^1 * 37^1,0,"17,19,23,29,31,41,43,47,53",
1023,3,"2,3,5,11,31,41",2^10 * 3^1 * 5^2 * 11^1 * 31^1 * 41^1,0,"7,13,17,19,23,29,37,43,47,53",
1024,3,"2,3,5,19,41",2^11 * 3^3 * 5^2 * 19^1 * 41^1,0,"7,11,13,17,23,29,31,37,43,47,53",
1034,3,"2,3,5,7,11,23,37,47",2^3 * 3^2 * 5^1 * 7^1 * 11^1 * 23^1 * 37^1 * 47^1,0,"13,17,19,29,31,41,43,53",
1188,3,"2,3,5,7,11,17,29,41",2^3 * 3^3 * 5^1 * 7^1 * 11^1 * 17^1 * 29^1 * 41^1,0,"13,19,23,31,37,43,47,53",
1274,3,"2,3,5,7,11,13,17,29",2^3 * 3^1 * 5^2 * 7^2 * 11^1 * 13^1 * 17^1 * 29^1,0,"19,23,31,37,41,43,47,53",
1330,3,"2,3,5,7,11,19,37",2^3 * 3^2 * 5^1 * 7^1 * 11^3 * 19^1 * 37^1,0,"13,17,23,29,31,41,43,47,53",
1331,3,"2,3,11,31,37,43",2^2 * 3^2 * 11^3 * 31^1 * 37^1 * 43^1,0,"5,7,13,17,19,23,29,41,47,53",
1332,3,"2,3,23,29,31,37,43",2^3 * 3^2 * 23^1 * 29^1 * 31^1 * 37^1 * 43^1,0,"5,7,11,13,17,19,41,47,53",
1363,3,"2,3,5,7,11,13,29,31,47",2^2 * 3^1 * 5^1 * 7^1 * 11^1 * 13^1 * 29^1 * 31^1 * 47^1,0,"17,19,23,37,41,43,53",
1375,3,"2,3,5,11,17,43",2^5 * 3^4 * 5^3 * 11^1 * 17^1 * 43^1,0,"7,13,19,23,29,31,37,41,47,53",
1376,3,"2,3,13,17,43,53",2^6 * 3^4 * 13^1 * 17^1 * 43^1 * 53^1,0,"5,7,11,19,23,29,31,37,41,47",
1443,3,"2,3,5,13,17,19,37",2^2 * 3^1 * 5^1 * 13^1 * 17^2 * 19^2 * 37^1,0,"7,11,23,29,31,41,43,47,53",
1456,3,"2,3,7,13,31,47",2^5 * 3^6 * 7^1 * 13^1 * 31^1 * 47^1,0,"5,11,17,19,23,29,37,41,43,53",
1517,3,"2,3,7,11,23,31,37,41",2^1 * 3^1 * 7^2 * 11^1 * 23^1 * 31^1 * 37^1 * 41^1,0,"5,13,17,19,29,43,47,53",
1518,3,"2,3,5,7,11,19,23,31",2^5 * 3^1 * 5^1 * 7^2 * 11^1 * 19^1 * 23^1 * 31^1,0,"13,17,29,37,41,43,47,53",
1519,3,"2,3,5,7,13,19,31",2^4 * 3^2 * 5^1 * 7^2 * 13^2 * 19^1 * 31^1,0,"11,17,23,29,37,41,43,47,53",
1598,3,"2,3,5,13,17,41,47",2^7 * 3^1 * 5^2 * 13^1 * 17^1 * 41^1 * 47^1,0,"7,11,19,23,29,31,37,43,53",
1664,3,"2,3,5,7,13,17,37",2^8 * 3^2 * 5^1 * 7^2 * 13^1 * 17^1 * 37^1,0,"11,19,23,29,31,41,43,47,53",
1680,3,"2,3,5,7,29,41",2^5 * 3^1 * 5^1 * 7^1 * 29^2 * 41^2,0,"11,13,17,19,23,31,37,43,47,53",
1681,3,"2,3,11,17,29,41",2^1 * 3^2 * 11^1 * 17^1 * 29^2 * 41^2,0,"5,7,13,19,23,31,37,43,47,53",
1700,3,"2,3,5,7,17,23,37",2^3 * 3^5 * 5^2 * 7^1 * 17^1 * 23^1 * 37^1,0,"11,13,19,29,31,41,43,47,53",
1748,3,"2,3,5,7,11,19,23,53",2^3 * 3^1 * 5^3 * 7^1 * 11^1 * 19^1 * 23^1 * 53^1,0,"13,17,29,31,37,41,43,47",
1804,3,"2,3,5,7,11,19,41,43",2^3 * 3^1 * 5^1 * 7^1 * 11^1 * 19^2 * 41^1 * 43^1,0,"13,17,23,29,31,37,47,53",
1848,3,"2,3,5,7,11,37,43",2^4 * 3^1 * 5^2 * 7^1 * 11^1 * 37^1 * 43^2,0,"13,17,19,23,29,31,41,47,53",
