m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1,2,2,2^1,0,3,
2,2,"2,3",2^1 * 3^1,1,,
3,2,"2,3",2^2 * 3^1,1,,
8,2,"2,3",2^3 * 3^2,1,,
