m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
185,5,"2,3,5,7,11,17,31,37,47",2^3 * 3^4 * 5^1 * 7^1 * 11^1 * 17^1 * 31^1 * 37^1 * 47^1,0,"13,19,23,29,41,43",
186,5,"2,3,5,7,11,17,19,31,47",2^4 * 3^4 * 5^1 * 7^1 * 11^1 * 17^1 * 19^1 * 31^1 * 47^1,0,"13,23,29,37,41,43",
285,5,"2,3,5,7,11,13,17,19,41",2^6 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 19^1 * 41^1,0,"23,29,31,37,43,47",
286,5,"2,3,5,7,11,13,17,29,41",2^7 * 3^2 * 5^1 * 7^1 * 11^1 * 13^1 * 17^2 * 29^1 * 41^1,0,"19,23,31,37,43,47",
340,5,"2,3,5,7,11,17,19,31,43",2^6 * 3^2 * 5^1 * 7^3 * 11^1 * 17^1 * 19^1 * 31^1 * 43^1,0,"13,23,29,37,41,47",
341,5,"2,3,5,7,11,19,23,31,43",2^4 * 3^3 * 5^1 * 7^3 * 11^1 * 19^1 * 23^1 * 31^1 * 43^1,0,"13,17,29,37,41,47",
374,5,"2,3,5,7,11,13,17,29,47",2^5 * 3^4 * 5^3 * 7^1 * 11^1 * 13^1 * 17^1 * 29^1 * 47^1,0,"19,23,31,37,41,43",
492,5,"2,3,5,11,13,17,19,29,31,41",2^7 * 3^3 * 5^1 * 11^1 * 13^1 * 17^1 * 19^1 * 29^1 * 31^1 * 41^1,0,"7,23,37,43,47",
986,5,"2,3,5,7,11,13,17,19,23,29,43,47",2^4 * 3^3 * 5^1 * 7^1 * 11^1 * 13^1 * 17^1 * 19^1 * 23^1 * 29^1 * 43^1 * 47^1,0,"31,37,41",
1330,5,"2,3,5,7,11,19,23,29,31,37,43",2^4 * 3^2 * 5^1 * 7^1 * 11^3 * 19^1 * 23^1 * 29^1 * 31^1 * 37^1 * 43^1,0,"13,17,41,47",
1517,5,"2,3,5,7,11,13,19,23,31,37,41",2^5 * 3^3 * 5^1 * 7^2 * 11^1 * 13^2 * 19^1 * 23^1 * 31^1 * 37^1 * 41^1,0,"17,29,43,47",
